Geneset_type	Geneset	Number_drivers	p	adjp	OR	eOR	Switched_genes
Complex	SCRIB-LGL2_complex	0	1.0	1.0	0.0	3.6351829988193622	LLGL2,SCRIB
Complex	CENP-A_nucleosome_associated_complex	0	1.0	1.0	0.0	1.3974207610571248	CENPH,CENPN
Complex	SCRIB-VANGL2_complex	0	1.0	1.0	0.0	3.6351829988193622	SCRIB
Complex	CEN_complex	2	1.0	1.0	0.0	0.24124360487996852	BMI1,CBX3,CENPA,CENPH,CENPK,CENPL,CENPO,HSPA8,RING1,WDR11,WTAP,ZC3H13,ZFP91
Complex	Scrib-beta-PIX-GIT1_complex	0	1.0	1.0	0.0	2.5962219598583234	ARHGEF7,SCRIB
Complex	SCRIB-APC_complex	1	1.0	1.0	0.0	3.6351829988193622	SCRIB
Complex	FACT-NEK9_complex	0	1.0	1.0	0.0	2.5962219598583234	NEK9
Complex	FACT_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	FACT_complex,_UV-activated	1	1.0	1.0	0.0	1.6517119244391971	NA
Complex	Class_C_Vps_complex_(VPS11,_VPS18,_STX7)	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	Class_C_Vps_complex_(VPS11,_VPS18,_VPS16)	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	CDC7-DBF7_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	LLGL2-PAR-6B-PRKCI_complex	0	1.0	1.0	0.0	2.5962219598583234	LLGL2
Complex	PAR-3-PAR-6B-PRKCI_complex	0	1.0	1.0	0.0	2.5962219598583234	PARD3
Complex	LLGL1-PAR-6B-PRKCI_complex	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	BRCA1-RAD50-MRE11-NBS1_complex	1	0.19263911353097285	1.0	6.075938499414069	7.807100591715976	BRCA1,RAD50
Complex	MRN_complex_(MRE11-RAD50-NBS1_complex)	0	1.0	1.0	0.0	2.5962219598583234	RAD50
Complex	EED-EZH2_complex	2	1.0	1.0	0.0	1.6517119244391971	AEBP2,EED,SUZ12
Complex	GAA1-GPI8-PIGT-PIG-PIGS_complex	0	1.0	1.0	0.0	1.6517119244391971	PIGK,PIGS,PIGT,PIGU
Complex	Polycomb_repressive_complex_3_(PRC3)	3	1.0	1.0	0.0	1.6517119244391971	EED,RBBP7,SUZ12
Complex	Polycomb_repressive_complex_2_(PRC2)	3	1.0	1.0	0.0	1.6517119244391971	EED,RBBP7,SUZ12
Complex	KIN17-PCNA-RPA70_complex	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	p23_protein_complex	0	0.14826363861200187	1.0	9.113945089286892	10.931360946745562	PTGES3
Complex	TorsinA-TorsinB_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	RC_complex_(Replication_competent_complex)	1	1.0	1.0	0.0	0.9557571614987883	CDK2,RFC1
Complex	RC_complex_during_S-phase_of_cell_cycle	0	0.5013475522690393	1.0	1.5178538595586153	2.1834319526627217	CDK2,LIG1,POLE,RFC1,RPA2,RPA3
Complex	RC_complex_during_G2/M-phase_of_cell_cycle	0	0.5013475522690393	1.0	1.5178538595586153	2.1834319526627217	CCNB1,CDK1,POLE,RFC1,RPA2,RPA3
Complex	CAK_core_complex_(Cdk-activating_kinase_core_complex)	0	1.0	1.0	0.0	3.6351829988193622	CDK7
Complex	CAK_complex_(Cdk-activating_kinase_complex)	0	1.0	1.0	0.0	2.5962219598583234	CDK7
Complex	TFIIH_transcription_factor_complex	1	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	CDK7,GTF2H1,GTF2H3
Complex	CAK_complex_(Cdk-activating_kinase_complex)	0	1.0	1.0	0.0	2.5962219598583234	CDK7
Complex	HNF4A-SUB1_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	TFIIH_transcription_factor_complex	1	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	CDK7,GTF2H1,GTF2H3
Complex	CAK-ERCC2_complex	1	1.0	1.0	0.0	2.0190213826577463	CDK7
Complex	ORC_complex_(origin_recognition_complex)	0	0.03530002254306554	1.0	9.133194602794392	10.143007776459735	ORC3L,ORC4L
Complex	ORC_2-4_complex_(origin_recognition_2-4_complex)	0	0.007838350499572624	1.0	36.51407589192766	30.440885725583236	ORC3L,ORC4L
Complex	ORC_complex_(origin_recognition_complex)	0	0.03530002254306554	1.0	9.133194602794392	10.143007776459735	ORC3L,ORC4L
Complex	ORC_2-5_complex_(origin_recognition_2-5_complex)	0	0.015137213855089955	1.0	18.257397184624704	18.262158956109133	ORC3L,ORC4L
Complex	TFIIH_transcription_factor_complex	1	0.3822166884421352	1.0	2.27783130247262	3.2126000696136443	CDK7,GTF2H1,GTF2H3
Complex	TFIIH_transcription_factor_core_complex	0	0.23470780717182027	1.0	4.556969001425374	6.071400394477317	GTF2H1,GTF2H3
Complex	ORC_1-5_complex_(origin_recognition_1-5_complex)	0	0.02436433896758349	1.0	12.179881394413995	13.042704626334519	ORC3L,ORC4L
Complex	PCNA-PAF_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	p33ING1b-PCNA_complex	1	1.0	1.0	0.0	3.6351829988193622	ING1
Complex	SRA-SRC-1_ribonucleoprotein_complex	0	1.0	1.0	0.0	3.6351829988193622	SRA1
Complex	Snurportin-CRM1-RanGTP_complex	1	1.0	1.0	0.0	2.5962219598583234	SNUPN
Complex	Ubiquitin_E3_ligase_(SKP1A,_SKP2,_CUL1,_RBX1)	1	0.19263911353097285	1.0	6.075938499414069	7.807100591715976	CUL1,SKP2
Complex	Ubiquitin_E3_ligase_(FBXW11,_SKP1A,_CUL1,_RBX1)	1	1.0	1.0	0.0	2.0190213826577463	CUL1
Complex	ESR1-RELA-BCL3-NCOA3_complex	0	1.0	1.0	0.0	2.0190213826577463	RELA
Complex	ZNF198-PML_complex	1	1.0	1.0	0.0	3.6351829988193622	ZMYM2
Complex	ZNF198-SUMO1_complex	1	1.0	1.0	0.0	3.6351829988193622	ZMYM2
Complex	DIPA-MCRS1_complex	0	1.0	1.0	0.0	3.6351829988193622	MCRS1
Complex	SNX_complex_(SNX1,_SNX6)	0	0.10145520924119256	1.0	18.216741531598263	18.22130177514793	SNX1,SNX6
Complex	Retromer_complex_(SNX1,_SNX2,_VPS35,_VPS29,_VPS26A)	0	1.0	1.0	0.0	1.6517119244391971	SNX1,VPS29
Complex	Retromer_complex_(SNX1,_SNX2,_VPS35,_VPS29,_VPS26B)	0	1.0	1.0	0.0	1.6517119244391971	SNX1,VPS29
Complex	BAR-BCL2-CASP8_complex	1	0.14826363861200187	1.0	9.113945089286892	10.931360946745562	CASP8
Complex	GRASP-GRP1_complex	0	1.0	1.0	0.0	3.6351829988193622	GRASP
Complex	IFP35-NMI_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	CD8A-LCK_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	12S_U11_snRNP	1	0.5520173786055539	1.0	1.3007294234943703	1.8817792287288309	SFRS7,SNRNP25,SNRPB,TOE1
Complex	FIF-FGR2_complex	0	1.0	1.0	0.0	3.6351829988193622	API5
Complex	SNX_complex_(SNX1a,_SNX2,_SNX4)	0	1.0	1.0	0.0	2.5962219598583234	SNX1
Complex	PKD2-FPC_complex	0	1.0	1.0	0.0	3.6351829988193622	PKD2
Complex	SNX_complex_(SNX2),_oligomeric	0	1.0	1.0	0.0	6.0594254230617866	NA
Complex	MSH2-MSH6_complex	0	1.0	1.0	0.0	3.6351829988193622	MSH2,MSH6
Complex	P-TEFb.1_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	P-TEFb.2_complex	0	1.0	1.0	0.0	3.6351829988193622	CCNT2
Complex	MRN_complex_(MRE11-RAD50-NBN_complex)	0	1.0	1.0	0.0	2.5962219598583234	RAD50
Complex	P-TEFb.1_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	P-TEFb.4_complex	0	1.0	1.0	0.0	3.6351829988193622	CCNK
Complex	DNA_repair_complex_NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1	0	1.0	1.0	0.0	1.6517119244391971	NEIL2,PDXK
Complex	DNA_repair_complex_NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1	0	1.0	1.0	0.0	1.6517119244391971	PDXK
Complex	BIRC5-AURKB-INCENP-EVI5_complex	0	1.0	1.0	0.0	2.0190213826577463	AURKB,EVI5
Complex	PRNP-ApolopoproteinE3_complex	0	1.0	1.0	0.0	3.6351829988193622	PRNP
Complex	VAM1-VELI1_complex	0	0.0027063273261556946	1.0	Inf	91.33451957295374	LIN7A,MPP6
Complex	APLG1-Rababtin5_complex	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	SNX_complex_(SNX1a,_SNX2,_SNX4,_LEPR)	0	1.0	1.0	0.0	2.0190213826577463	LEPR,SNX1
Complex	PCNA-KU_antigen_complex	0	1.0	1.0	0.0	2.5962219598583234	XRCC6
Complex	SNX_complex_(SNX1a,_SNX2,_SNX4,_INSR)	0	1.0	1.0	0.0	2.0190213826577463	INSR,SNX1
Complex	SNX_complex_(SNX1a,_SNX2,_SNX4,_EGFR)	1	1.0	1.0	0.0	2.0190213826577463	SNX1
Complex	SNX_complex_(SNX1,1a,2,4,_PDGF_receptor)	0	0.19263911353097285	1.0	6.075938499414069	7.807100591715976	PDGFRA,SNX1
Complex	eIF3_complex_(EIF3S6,_EIF3S5,_EIF3S4,_EIF3S3,_EIF3S6IP,_EIF3S2,_EIF3S9,_EIF3S12,__EIF3S10,_EIF3S8,__EIF3S1,_EIF3S7,_PCID1)	0	0.5013475522690393	1.0	1.5178538595586153	2.1834319526627217	EIF3A,EIF3B,EIF3C,EIF3E,EIF3M
Complex	DNA_synthesome_complex_(13_subunits)	0	1.0	1.0	0.0	0.6257786101046289	POLD3,RFC1
Complex	DNA_synthesome_complex_(17_subunits)	0	0.6185532953657775	1.0	1.0707690191034074	1.5585798816568048	POLD3,POLE,RFC1
Complex	DNA_polymerase_alpha-primase_complex	0	1.0	1.0	0.0	2.0190213826577463	NA
Complex	TFIIIC_containing_complex_TFIIIC2	0	1.0	1.0	0.0	1.6517119244391971	GTF3C3
Complex	SNX_complex_(SNX1a,_SNX2,_SNX4,_TFRC)	0	1.0	1.0	0.0	2.0190213826577463	SNX1
Complex	TFIIIC_containing_complex	0	1.0	1.0	0.0	1.6517119244391971	GTF3C3
Complex	TFIIIC_containing-TOP1-SUB1_complex	0	1.0	1.0	0.0	1.2109405745769382	GTF3C3
Complex	DNA_synthesome_core_complex	0	1.0	1.0	0.0	0.8646202282565919	POLD3,RFC1
Complex	DNA_synthesome_complex_(15_subunits)	0	0.5520173786055539	1.0	1.3007294234943703	1.8817792287288309	LIG1,POLD3,POLE,RFC1
Complex	DNA_synthesome_complex_(17_subunits)	0	0.6185532953657775	1.0	1.0707690191034074	1.5585798816568048	POLD3,POLE,RFC1
Complex	5S-DNA-TFIIIA-TFIIIC2_subcomplex	0	1.0	1.0	0.0	1.3974207610571248	GTF3C3
Complex	5S-DNA-TFIIIA-TFIIIC2-TFIIIB_subcomplex	0	1.0	1.0	0.0	0.9557571614987883	BRF1,GTF3C3,TBP
Complex	CRM1-Survivin-AuroraB_mitotic_complex	1	1.0	1.0	0.0	2.5962219598583234	AURKB
Complex	CRM1-Survivin_mitotic_complex	1	1.0	1.0	0.0	3.6351829988193622	NA
Complex	Chromosomal_passenger_complex_CPC_(INCENP,_CDCA8,_BIRC5,_AURKB)	0	1.0	1.0	0.0	2.0190213826577463	AURKB
Complex	Chromosomal_passenger_complex_CPC_(INCENP,_CDCA8,_BIRC5,_AURKB)	0	1.0	1.0	0.0	2.0190213826577463	AURKB
Complex	Chromosomal_passenger_complex_CPC_(INCENP,_CDCA8,_BIRC5)	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	WNK1-OSR1_complex	1	1.0	1.0	0.0	3.6351829988193622	OXSR1
Complex	WNK1-SPAk_complex	1	1.0	1.0	0.0	3.6351829988193622	NA
Complex	Hip1R-cortactin_complex	1	1.0	1.0	0.0	3.6351829988193622	CTTN
Complex	RFC2-RIalpha_complex	1	1.0	1.0	0.0	3.6351829988193622	PPP2R1A
Complex	RFC2-RIalpha_complex	2	1.0	1.0	0.0	3.6351829988193622	PPP2R1A
Complex	ATR-HDAC2_complex	1	1.0	1.0	0.0	3.6351829988193622	HDAC2
Complex	ATR-HDAC2-CHD4_complex	2	1.0	1.0	0.0	2.5962219598583234	HDAC2
Complex	SNARE_complex_(VAMP2,_SNAP25,_STX1a,_CPLX1,_CPLX3)	0	1.0	1.0	0.0	1.6517119244391971	CPLX1
Complex	SNARE_complex_(VAMP2,_SNAP25,_STX1a,_CPLX3,_CPLX4)	0	1.0	1.0	0.0	1.6517119244391971	NA
Complex	SNARE_complex_(VAMP2,_SNAP25,_STX1a,_STX3,_CPLX1,_CPLX3,_CPLX4)	0	1.0	1.0	0.0	1.2109405745769382	CPLX1,STX3
Complex	Complexin_complex_(STX3,_CPLX1,_CPLX3)	0	1.0	1.0	0.0	2.5962219598583234	CPLX1,STX3
Complex	CF_IIAm_complex_(Cleavage_factor_IIAm_complex)	3	0.20140066061520476	1.0	2.6071467802156363	3.143739518141285	CLP1,CPSF3,CPSF7,PTBP1,SFPQ,TJP1
Complex	SMN_complex	0	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	DDX20,SIP1,SNRPB
Complex	SMN_complex	0	0.5753918264715774	1.0	1.213868876894587	1.760145065852262	DDX20,GEMIN5,GEMIN7,GEMIN8,SIP1,SNRPB
Complex	Cleavage_and_polyadenylation_factor_(CPSF)	1	0.02436433896758349	1.0	12.179881394413995	13.042704626334519	CPSF3,CPSF4,FIP1L1
Complex	Cleavage_stimulation_factor	0	0.14826363861200187	1.0	9.113945089286892	10.931360946745562	CSTF1,CSTF3
Complex	Polyadenylation_complex_(CSTF1,_CSTF2,_CSTF3,_SYMPK_CPSF1,_CPSF2,_CPSF3)	0	0.04774212482694937	1.0	7.307032485935748	8.297746144721234	CPSF3,CSTF1,CSTF3
Complex	snRNP-free_U1A_(SF-A)_complex	2	0.19263911353097285	1.0	6.075938499414069	7.807100591715976	DDX5,SFPQ,SNRPA
Complex	Histone_H3.1_complex	0	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	HAT1,IPO4
Complex	Histone_H3.3_complex	0	0.3822166884421352	1.0	2.27783130247262	3.2126000696136443	HAT1,HIRA,IPO4
Complex	FA_complex_(Fanconi_anemia_complex)	0	1.0	1.0	0.0	1.0683380790332662	FANCB,FANCE
Complex	Integrator_complex	0	1.0	1.0	0.0	0.7260920897284534	CPSF3L,INTS12,INTS2,INTS3,INTS6,INTS7,INTS8
Complex	DSS1_complex	1	1.0	1.0	0.0	0.6722200358563994	CPSF3L,INTS2,INTS6,INTS7,INTS8
Complex	Integrator-RNAPII_complex	1	1.0	1.0	0.0	0.6257786101046289	CPSF3L,INTS12,INTS2,INTS3,INTS6,INTS7,INTS8
Complex	p33ING1b-p300_complex	2	1.0	1.0	0.0	3.6351829988193622	ING1
Complex	p33ING1b-HDAC1_complex	1	1.0	1.0	0.0	3.6351829988193622	ING1
Complex	ING1-p300-PCNA_complex	2	1.0	1.0	0.0	2.5962219598583234	ING1
Complex	Ubiquitin_E3_ligase_(DDB1,_DDB2,_CUL4A,_CUL4B,_RBX1)	0	1.0	1.0	0.0	1.6517119244391971	DDB2
Complex	ING1-PCNA_complex	1	1.0	1.0	0.0	3.6351829988193622	ING1
Complex	RNF20-RNF40-UbE2E1_complex	0	1.0	1.0	0.0	2.5962219598583234	UBE2E1
Complex	p400-associated_complex	1	1.0	1.0	0.0	1.2109405745769382	ACTB,EP400
Complex	Paf_complex	1	1.0	1.0	0.0	1.6517119244391971	NA
Complex	SKI_complex	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	SNARE_complex_(STX4,_VAMP8,_VAMP3,_SNAP23)	0	1.0	1.0	0.0	2.0190213826577463	SNAP23
Complex	cMYC-ATPase-helicase_complex	1	1.0	1.0	0.0	1.6517119244391971	ACTL6A
Complex	c-MYC-ATPase-helicase_complex	1	1.0	1.0	0.0	1.6517119244391971	ACTL6A
Complex	CBC_complex_(cap_binding_complex)	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	TIP49-TIP48-BAF53_complex	0	1.0	1.0	0.0	2.5962219598583234	ACTL6A
Complex	PHAX-CBC_complex_(cap_binding_complex)	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	TRRAP-BAF53-HAT_complex	0	1.0	1.0	0.0	3.6351829988193622	ACTL6A
Complex	CRM1-RAN-PHAX-CBC_complex_(cap_binding_complex)	1	1.0	1.0	0.0	1.6517119244391971	NA
Complex	Polycomb_repressive_complex_4_(PRC4)	1	1.0	1.0	0.0	2.5962219598583234	EED,SIRT1
Complex	BCOR_complex	2	0.3482390079338822	1.0	2.603343248110917	3.6414201183431953	BCOR,HSPA8,PCGF1,RING1
Complex	CENP-A_NAC-CAD_complex	0	1.0	1.0	0.0	0.6722200358563994	CENPH,CENPK,CENPL,CENPN,CENPO,ITGB3BP
Complex	C_complex_spliceosome	12	0.4045932665355565	1.0	1.2159155638844754	1.3271855491466686	C19orf29,DDX41,DDX5,DGCR14,EFTUD2,EIF4A3,GPATCH1,HNRNPC,HNRNPF,HNRNPH1,HNRNPK,HNRNPU,PABPC1,PLRG1,PPIE,PPIL3,PPWD1,PRPF4B,RBMX,SF3A3,SFRS1,SNRPA1,SNRPB,SNRPB2,SYNCRIP,ZCCHC8
Complex	CDC5L_core_complex	1	1.0	1.0	0.0	1.3974207610571248	HSPA8,PLRG1
Complex	CDC5L_complex	5	0.2036300348687437	1.0	2.0293879259327414	2.3222354340071343	HSPA8,PLRG1,PRKDC,RBMX,SF3B4,SFPQ,SFRS1,SFRS2,SNRPA,SNRPA1,TCF4
Complex	EGFR-containing_signaling_complex	3	1.0	1.0	0.0	2.0190213826577463	ERBB2
Complex	ESCRT-III_complex	0	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	CHMP1A,CHMP5
Complex	ESCRT-II_complex	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	SMRT_core_complex	2	1.0	1.0	0.0	2.5962219598583234	NA
Complex	DNA_double-strand_break_end-joining_complex	0	1.0	1.0	0.0	1.2109405745769382	RAD50,XRCC6
Complex	NCBP-NIP1_complex	0	1.0	1.0	0.0	3.6351829988193622	NECAB3
Complex	RNA_pol_II_containing_coactivator_complex_Tat-SF	0	1.0	1.0	0.0	1.6517119244391971	SUPT5H
Complex	ESCRT-I_complex	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	Rap1_complex	0	1.0	1.0	0.0	1.2109405745769382	RAD50,XRCC6
Complex	E2F-6_complex	3	0.02170373726929306	1.0	6.100099674586678	6.738031165905251	E2F6,EHMT2,GJB3,MAX,RING1,TFDP1,YAF2
Complex	Exon_junction_complex_(mRNA_splicing-dependent)	1	1.0	1.0	0.0	3.6351829988193622	NA
Complex	RAD51C-XRCC3_complex	0	0.10145520924119256	1.0	18.216741531598263	18.22130177514793	RAD51C
Complex	TRF1-TIN2_complex	0	1.0	1.0	0.0	1.3974207610571248	POT1,TERF1,TINF2
Complex	TIN2_complex	0	1.0	1.0	0.0	2.0190213826577463	POT1,TINF2
Complex	Oligosaccharyltransferase_complex_(Stt3A_variant)	0	1.0	1.0	0.0	1.3974207610571248	DDOST,RPN1,STT3A
Complex	Oligosaccharyltransferase_complex_(Stt3B_variant)	0	1.0	1.0	0.0	1.2109405745769382	DDOST,RPN1,TUSC3
Complex	TRF1-TIN2_complex	0	1.0	1.0	0.0	2.0190213826577463	POT1,TERF1,TINF2
Complex	TRF1_telomere_length_regulation_complex	0	1.0	1.0	0.0	2.5962219598583234	TERF1,TINF2
Complex	Rap1_complex	0	1.0	1.0	0.0	1.2109405745769382	POT1,RAD50,TERF1,TINF2
Complex	TRF2-Rap1_complex_III	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	TRF-Rap1_complex_I,_2MD	0	1.0	1.0	0.0	1.3974207610571248	POT1,TERF1,TINF2
Complex	TRF2-Rap1_complex_II	0	1.0	1.0	0.0	2.0190213826577463	POT1,TINF2
Complex	Ubiquitin_E3_ligase_(AHR,_ARNT,_DDB1,_TBL3,_CUL4B,_RBX1)	1	0.27458936409757106	1.0	3.645391207254606	4.966863905325444	ARNT
Complex	Ubiquitin_E3_ligase_(DET1,_DDB1,_CUL4A,_RBX1,_COP1)	0	1.0	1.0	0.0	1.6517119244391971	NA
Complex	Ubiquitin_E3_ligase_(FBXW7,_CUL1,_SKP1A,_RBX1)	2	1.0	1.0	0.0	2.0190213826577463	CUL1
Complex	WRN-TRF2_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	BLM-TRF2_complex	1	1.0	1.0	0.0	3.6351829988193622	NA
Complex	Tankyrin_1-tankyrin_2-TRF1_complex	0	1.0	1.0	0.0	2.5962219598583234	TERF1
Complex	TRF2-Ku_complex	0	1.0	1.0	0.0	2.5962219598583234	XRCC6
Complex	TFIIA-TRF2_complex	0	1.0	1.0	0.0	2.5962219598583234	GTF2A1
Complex	H2AX_complex,_isolated_from_cells_without_IR_exposure	2	1.0	1.0	0.0	0.6722200358563994	NPM1,PABPC1
Complex	Ubiquitin_E3_ligase_(BMI1,_SPOP,_CUL3)	2	1.0	1.0	0.0	2.5962219598583234	BMI1
Complex	Ubiquitin_E3_ligase_(H2AFY,_SPOP,_CUL3)	2	1.0	1.0	0.0	2.5962219598583234	H2AFY
Complex	H2AX_complex_I	1	1.0	1.0	0.0	1.2109405745769382	NPM1
Complex	H2AX_complex_II	2	1.0	1.0	0.0	0.8646202282565919	CSDA,NPM1,PTCD3
Complex	WINAC_complex	3	0.033246155970944956	1.0	4.990131053467947	5.564752106705268	ACTL6A,ARID1A,SMARCA2,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCE1,TOP2B
Complex	FIB-associated_protein_complex	0	1.0	1.0	0.0	1.3974207610571248	PRMT5,TUBA1A
Complex	REST-CoREST-mSIN3A_complex	1	1.0	1.0	0.0	2.5962219598583234	REST,SIN3A
Complex	CoREST-HDAC2_complex	0	1.0	1.0	0.0	3.6351829988193622	HDAC2
Complex	BAF_complex	3	0.0764175638678551	1.0	5.217487420592479	6.083432186635034	ACTL6A,ARID1A,SMARCA2,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCE1
Complex	PBAF_complex_(Polybromo-_and_BAF_containing_complex)	4	0.0764175638678551	1.0	5.217487420592479	6.083432186635034	ACTL6A,ARID2,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCE1
Complex	EBAFb_complex	3	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	ACTL6A,ARID1B,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCE1
Complex	Ubiquitin_E3_ligase_(SPOP,_DAXX,_CUL3)	2	1.0	1.0	0.0	2.5962219598583234	DAXX
Complex	Protein_phosphatase_4_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	Apoptosome	1	0.10145520924119256	1.0	18.216741531598263	18.22130177514793	APAF1
Complex	pRB-E2F-1_complex	1	1.0	1.0	0.0	3.6351829988193622	NA
Complex	BAF_complex	2	0.3822166884421352	1.0	2.27783130247262	3.2126000696136443	ACTL6A,ARID1A,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCE1
Complex	EBAFa_complex	3	0.41442701024528794	1.0	2.0245098948801084	2.874057925879788	ACTL6A,ARID1A,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCE1
Complex	Ubiquitin_E3_ligase_(FBXW7,_CUL1,_SKP1A,_RBX1)	2	1.0	1.0	0.0	2.0190213826577463	CUL1
Complex	Menin-associated_histone_methyltransferase_complex	2	1.0	1.0	0.0	1.2109405745769382	ASH2L,MEN1,WDR5
Complex	Ubiquitin_E3_ligase_(SIAH1,_SIP,_SKP1A,_TBL1X)	0	1.0	1.0	0.0	2.0190213826577463	SIAH1
Complex	MLL-HCF_complex	3	1.0	1.0	0.0	1.2109405745769382	ASH2L,MEN1,MLL,SERPIND1,WDR5
Complex	ALL-1_supercomplex	7	0.0027247824855641464	1.0	5.01880185342114	5.312441783100466	EFTUD2,HDAC2,MLL,MTA2,RBBP7,SIN3A,SMARCA2,SMARCB1,SMARCC1,SMARCC2,TAF1,TAF12,TAF6,TAF9,TBP,WDR5
Complex	Ubiquitin_E3_ligase_(GLMN,_FBXW8,_SKP1A,_RBX1)	0	1.0	1.0	0.0	2.0190213826577463	FBXW8,GLMN
Complex	Chromatin_assembly_complex_(CAF-1_complex)	0	1.0	1.0	0.0	2.5962219598583234	NA
Complex	Neddylin_ligase_(FBXO11,_SKP1,_CUL1,_RBX1)	2	1.0	1.0	0.0	2.0190213826577463	CUL1
Complex	SRm160/300_complex	0	0.23470780717182027	1.0	4.556969001425374	6.071400394477317	SNRPA1,TRA2B
Complex	HNRPF-HNRPH1_complex	0	1.0	1.0	0.0	3.6351829988193622	HNRNPF,HNRNPH1
Complex	DCS_complex_(PTBP1,_PTBP2,_HNRPH1,_HNRPF)	0	1.0	1.0	0.0	2.0190213826577463	HNRNPF,HNRNPH1,PTBP1
Complex	IPO13-RBM8A-MAGOH_complex	0	0.14826363861200187	1.0	9.113945089286892	10.931360946745562	IPO13
Complex	DCP1A-DCP2_Decapping_complex	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	MKK4-ARRB2-ASK1_complex	1	1.0	1.0	0.0	2.5962219598583234	NA
Complex	MKK4-ARRB2-JNK3_complex	1	1.0	1.0	0.0	2.5962219598583234	NA
Complex	POSH-MLK3_complex	1	1.0	1.0	0.0	3.6351829988193622	NA
Complex	CRLR-RAMP1_complex	0	0.10145520924119256	1.0	18.216741531598263	18.22130177514793	CALCRL
Complex	CRLR-RAMP1_complex	0	0.10145520924119256	1.0	18.216741531598263	18.22130177514793	CALCRL
Complex	PIN1-AUF1_complex	0	1.0	1.0	0.0	3.6351829988193622	HNRNPD
Complex	Multiprotein_complex_(mRNA_turnover)	3	1.0	1.0	0.0	1.6517119244391971	CSDE1,HNRNPD,PABPC1,PAIP1,SYNCRIP
Complex	PABPC1-HSPA8-HNRPD-EIF4G1_complex	3	1.0	1.0	0.0	1.6517119244391971	HNRNPD,HSPA1A,HSPA8,PABPC1
Complex	Transcription_initiation_factor_complex_(TAF1,_TAF5,_TAF11,_TAF12,_TBP)	1	0.23470780717182027	1.0	4.556969001425374	6.071400394477317	TAF1,TAF11,TAF12,TAF5,TBP
Complex	Transcription_initiation_factor_complex_(TAF5,_TAF6,_TAF9,_TAF11,_TBP)	0	0.02436433896758349	1.0	12.179881394413995	13.042704626334519	TAF11,TAF5,TAF6,TAF9,TBP
Complex	Large_Drosha_complex	5	4.241866799638065e-5	0.07830486112131868	9.941418451130865	10.252767773776178	DDX17,DDX5,DHX15,EWSR1,FUS,HNRNPH1,HNRNPU,HNRNPUL1,HNRPDL,ILF3,RNASEN,TAF15,TARDBP
Complex	SNW1_complex	4	0.06397161434997434	1.0	3.657965123593232	4.126539066395612	EEF1A1,EFTUD2,HNRNPU,MSH2,PFKL,SFPQ,TUBB
Complex	FOXO3-PCAF_complex,_oxidative_stress_stimulated	0	1.0	1.0	0.0	3.6351829988193622	NA
Complex	Septin_complex	0	1.0	1.0	0.0	1.6517119244391971	SEPT8
Complex	NPC_subcomplex_(NUP98,_NUP107,_NUP133,_NUP160)	2	1.0	1.0	0.0	2.0190213826577463	NUP107
Complex	GLE1-NUPL2-NUP155_complex	0	1.0	1.0	0.0	2.5962219598583234	GLE1,NUP155,NUPL2
