###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 11/08/2016 18:58:14 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0048705	skeletal system morphogenesis	2	4.42	2.99e-04	1.09e-03	11|248|47|3527	PF00019;PF00052;PF00053;PF00054;PF00057;PF00688;PF01391;PF02210;PF03165;PF07645;PF07679
Group	GO:0070482	response to oxygen levels	2	4.32	3.22e-04	1.15e-03	12|248|55|3527	PF00019;PF00045;PF00341;PF00413;PF00643;PF00688;PF00989;PF02037;PF02145;PF02931;PF08447;PF13716
Group	GO:0050678	regulation of epithelial cell proliferation	2	4.32	3.22e-04	1.15e-03	12|248|55|3527	PF00019;PF00041;PF00102;PF00130;PF00341;PF00514;PF00688;PF00757;PF01030;PF01064;PF03165;PF07679
Group	GO:0007369	gastrulation	2	4.25	3.84e-04	1.36e-03	12|248|56|3527	PF00019;PF00025;PF00076;PF00102;PF00130;PF00435;PF00583;PF00688;PF00778;PF01064;PF03165;PF06297
Group	GO:0001817	regulation of cytokine production	2	4.04	4.61e-04	1.63e-03	15|248|82|3527	PF00019;PF00076;PF00130;PF00240;PF00622;PF00651;PF00688;PF00969;PF01391;PF02023;PF02931;PF04055;PF04144;PF12796;PF13855
Group	GO:0006898	receptor-mediated endocytosis	2	4.48	4.82e-04	1.68e-03	8|248|28|3527	PF00040;PF00057;PF00169;PF00350;PF00397;PF00611;PF07645;PF12947
Group	GO:0055123	digestive system development	2	4.28	4.86e-04	1.69e-03	10|248|42|3527	PF00019;PF00041;PF00049;PF00096;PF00400;PF00688;PF00757;PF01030;PF03165;PF07679
Group	GO:0051052	regulation of DNA metabolic process	2	4.04	4.99e-04	1.70e-03	14|248|74|3527	PF00019;PF00134;PF00179;PF00249;PF00341;PF00651;PF00688;PF01336;PF01391;PF02037;PF07679;PF12171;PF12756;PF12895
Group	GO:0043069	negative regulation of programmed cell death	2	3.89	5.31e-04	1.78e-03	18|248|110|3527	PF00019;PF00041;PF00049;PF00130;PF00169;PF00341;PF00452;PF00594;PF00688;PF00757;PF01030;PF02037;PF07653;PF08246;PF10277;PF12763;PF13855;PF13920
Group	GO:0055065	metal ion homeostasis	2	3.94	5.41e-04	1.79e-03	16|248|92|3527	PF00041;PF00102;PF00122;PF00130;PF00254;PF00388;PF00452;PF00622;PF00689;PF00690;PF00702;PF02177;PF02225;PF02931;PF09279;PF12924
Group	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	2	4.19	5.95e-04	1.94e-03	10|248|43|3527	PF00019;PF00106;PF00341;PF00397;PF00683;PF00688;PF01064;PF03165;PF07645;PF12874
Group	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	4.19	5.95e-04	1.94e-03	10|248|43|3527	PF00019;PF00090;PF00093;PF00096;PF00683;PF00688;PF01064;PF03165;PF07645;PF12796
Group	GO:0050808	synapse organization	2	4.19	5.95e-04	1.94e-03	10|248|43|3527	PF00130;PF00625;PF00690;PF02177;PF02210;PF07653;PF07679;PF12796;PF12924;PF13857
Group	GO:0019216	regulation of lipid metabolic process	2	4.00	6.15e-04	2.00e-03	13|248|67|3527	PF00019;PF00041;PF00049;PF00098;PF00169;PF00341;PF00400;PF00688;PF01391;PF07653;PF07679;PF07719;PF12697
Group	GO:0007009	plasma membrane organization	2	4.24	6.35e-04	2.04e-03	9|248|36|3527	PF00054;PF00169;PF00435;PF00611;PF00622;PF00643;PF01391;PF02210;PF12796
Group	GO:0034621	cellular macromolecular complex subunit organization	2	3.67	6.96e-04	2.22e-03	24|248|171|3527	PF00019;PF00025;PF00041;PF00076;PF00125;PF00130;PF00134;PF00169;PF00179;PF00241;PF00400;PF00583;PF00611;PF00688;PF01064;PF01585;PF02181;PF03165;PF06325;PF06367;PF06371;PF07679;PF07719;PF12874
Group	GO:0008213	protein alkylation	2	4.10	7.23e-04	2.24e-03	10|248|44|3527	PF00076;PF00134;PF00400;PF00622;PF01753;PF05033;PF06325;PF07719;PF12796;PF13857
Group	GO:0006836	neurotransmitter transport	2	4.10	7.23e-04	2.24e-03	10|248|44|3527	PF00122;PF00130;PF00169;PF00640;PF00690;PF01217;PF01417;PF02210;PF02828;PF12763
Group	GO:0045321	leukocyte activation	2	3.73	8.59e-04	2.64e-03	17|248|105|3527	PF00041;PF00096;PF00102;PF00130;PF00249;PF00254;PF00452;PF00514;PF00625;PF00651;PF00780;PF02931;PF04055;PF05790;PF07653;PF07679;PF13855
Group	GO:0007519	skeletal muscle tissue development	2	3.89	8.74e-04	2.66e-03	12|248|61|3527	PF00041;PF00049;PF00200;PF00622;PF00625;PF01369;PF02177;PF06920;PF07679;PF12796;PF12924;PF13857
Group	GO:0042063	gliogenesis	2	3.94	8.95e-04	2.72e-03	11|248|53|3527	PF00049;PF00169;PF00200;PF00757;PF01030;PF01421;PF03165;PF07679;PF08516;PF13716;PF13903
Group	GO:0060249	anatomical structure homeostasis	2	3.72	1.00e-03	3.03e-03	15|248|88|3527	PF00041;PF00082;PF00249;PF00397;PF00435;PF00452;PF00514;PF01336;PF01391;PF02023;PF02037;PF07679;PF08246;PF12796;PF13857
Group	GO:0044265	cellular macromolecule catabolic process	2	3.48	1.12e-03	3.32e-03	25|248|187|3527	PF00082;PF00098;PF00134;PF00179;PF00226;PF00240;PF00397;PF00400;PF00452;PF00622;PF00643;PF00789;PF01909;PF02148;PF02214;PF02825;PF02845;PF03256;PF03828;PF07707;PF12895;PF13589;PF13638;PF13646;PF13920
Group	GO:0010942	positive regulation of cell death	2	3.59	1.13e-03	3.35e-03	18|248|117|3527	PF00019;PF00041;PF00090;PF00169;PF00240;PF00397;PF00452;PF00514;PF00643;PF00688;PF01335;PF01391;PF01585;PF07653;PF07679;PF08246;PF10409;PF13716
Group	GO:0017038	protein import	2	3.76	1.18e-03	3.49e-03	12|248|63|3527	PF00019;PF00226;PF00400;PF00514;PF00688;PF02064;PF02145;PF03810;PF04695;PF07645;PF12796;PF13513
Group	GO:0043244	regulation of protein complex disassembly	2	4.11	1.25e-03	3.61e-03	7|248|25|3527	PF00041;PF00241;PF00435;PF00514;PF00622;PF00643;PF12348
Group	GO:0032970	regulation of actin filament-based process	2	3.79	1.24e-03	3.61e-03	11|248|55|3527	PF00041;PF00130;PF00169;PF00241;PF00400;PF00610;PF00611;PF00786;PF02181;PF07653;PF12796
Group	GO:0045596	negative regulation of cell differentiation	2	3.55	1.25e-03	3.61e-03	18|248|118|3527	PF00019;PF00098;PF00249;PF00514;PF00688;PF00778;PF00780;PF01064;PF01391;PF01403;PF01417;PF02177;PF03165;PF07645;PF07679;PF12796;PF12924;PF13716
Group	GO:0071495	cellular response to endogenous stimulus	2	3.52	1.29e-03	3.61e-03	19|248|128|3527	PF00019;PF00041;PF00049;PF00093;PF00102;PF00169;PF00249;PF00452;PF00640;PF00688;PF00757;PF01030;PF01064;PF01179;PF01391;PF07653;PF07679;PF10409;PF13855
Group	GO:0016331	morphogenesis of embryonic epithelium	2	3.70	1.36e-03	3.68e-03	12|248|64|3527	PF00096;PF00130;PF00625;PF00786;PF01064;PF01843;PF02145;PF02185;PF02828;PF07653;PF07679;PF12796
Group	GO:0002252	immune effector process	2	3.52	1.60e-03	4.24e-03	15|248|92|3527	PF00041;PF00057;PF00090;PF00102;PF00130;PF00969;PF01391;PF01909;PF04055;PF07645;PF07679;PF08246;PF10409;PF10421;PF13855
Group	GO:0050919	negative chemotaxis	2	4.21	1.95e-03	5.05e-03	5|248|14|3527	PF00341;PF01403;PF01462;PF02210;PF13855
Group	GO:0033365	protein localization to organelle	2	3.39	1.99e-03	5.12e-03	17|248|113|3527	PF00019;PF00025;PF00226;PF00240;PF00350;PF00397;PF00435;PF00514;PF00688;PF02064;PF02145;PF03810;PF04695;PF07645;PF08389;PF12796;PF13513
Group	GO:0000279	M phase	2	3.34	2.04e-03	5.25e-03	19|248|133|3527	PF00130;PF00179;PF00240;PF00400;PF00651;PF00780;PF02148;PF07679;PF07707;PF08393;PF12348;PF12775;PF12780;PF12796;PF12895;PF13091;PF13589;PF13857;PF13964
Group	GO:0060173	limb development	2	3.59	2.46e-03	6.13e-03	9|248|43|3527	PF00019;PF00057;PF00096;PF00452;PF00688;PF01448;PF03165;PF07679;PF07719
Group	GO:0048678	response to axon injury	2	3.99	2.76e-03	6.70e-03	5|248|15|3527	PF00041;PF00452;PF07645;PF07679;PF13855
Group	GO:0045927	positive regulation of growth	2	3.39	2.97e-03	7.19e-03	11|248|61|3527	PF00125;PF00133;PF00169;PF00612;PF00757;PF00989;PF01030;PF01064;PF03165;PF12796;PF13716
Group	GO:0051325	interphase	2	3.34	3.02e-03	7.28e-03	12|248|70|3527	PF00019;PF00096;PF00134;PF00452;PF00581;PF00688;PF01336;PF01833;PF02037;PF02177;PF12924;PF14324
Group	GO:0051046	regulation of secretion	2	3.25	3.05e-03	7.28e-03	15|248|98|3527	PF00019;PF00027;PF00040;PF00169;PF00610;PF00618;PF00622;PF00688;PF00969;PF01064;PF01833;PF02214;PF02931;PF04055;PF04144
Group	GO:0050865	regulation of cell activation	2	3.26	3.35e-03	7.84e-03	13|248|80|3527	PF00019;PF00041;PF00096;PF00102;PF00130;PF00341;PF00594;PF00611;PF00651;PF00688;PF00969;PF05790;PF07653
Group	GO:0043122	regulation of I-kappaB kinase/NF-kappaB cascade	2	3.42	3.42e-03	7.98e-03	9|248|45|3527	PF00122;PF00179;PF00240;PF00689;PF00690;PF00702;PF01391;PF12796;PF13920
Group	GO:0016055	Wnt receptor signaling pathway	2	3.40	4.10e-03	9.21e-03	8|248|38|3527	PF00049;PF00057;PF00435;PF00514;PF00610;PF00778;PF02377;PF07707
Group	GO:0034220	ion transmembrane transport	2	3.21	4.38e-03	9.76e-03	11|248|64|3527	PF00027;PF00122;PF00153;PF00452;PF00622;PF00690;PF00702;PF01699;PF02214;PF12796;PF13426
Group	GO:0045892	negative regulation of transcription, DNA-dependent	2	3.02	4.46e-03	9.92e-03	18|248|132|3527	PF00096;PF00125;PF00179;PF00389;PF00400;PF00514;PF00651;PF00688;PF01448;PF01585;PF02201;PF02826;PF05033;PF07679;PF12796;PF13415;PF13854;PF13920
Group	GO:0007601	visual perception	3	8.39	6.24e-09	7.57e-08	13|248|27|3527	PF00027;PF00053;PF00055;PF00106;PF00350;PF00415;PF00612;PF00625;PF02931;PF03607;PF07719;PF13385;PF13857
Group	GO:0050920	regulation of chemotaxis	3	7.42	5.38e-07	4.57e-06	9|248|17|3527	PF00019;PF00341;PF00625;PF00688;PF01403;PF01437;PF01833;PF02210;PF07653
Group	GO:0051897	positive regulation of protein kinase B signaling cascade	3	7.35	1.11e-06	8.45e-06	8|248|14|3527	PF00019;PF00049;PF00594;PF00688;PF00757;PF01030;PF07653;PF12763
Group	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3	6.74	4.20e-06	2.76e-05	8|248|16|3527	PF00019;PF00041;PF00049;PF00169;PF00341;PF00688;PF07653;PF07679
Group	GO:0009648	photoperiodism	3	7.01	8.00e-06	4.89e-05	6|248|9|3527	PF00076;PF00098;PF00249;PF00400;PF00989;PF08447
Group	GO:0045822	negative regulation of heart contraction	3	7.32	9.36e-06	5.58e-05	5|248|6|3527	PF00122;PF00169;PF00689;PF00690;PF00702
Group	GO:0007254	JNK cascade	3	6.22	1.26e-05	7.31e-05	8|248|18|3527	PF00049;PF00240;PF00625;PF00640;PF00780;PF00786;PF01843;PF07653
Group	GO:0045834	positive regulation of lipid metabolic process	3	5.80	1.50e-05	8.63e-05	10|248|29|3527	PF00019;PF00041;PF00049;PF00169;PF00341;PF00688;PF01391;PF07653;PF07679;PF12697
Group	GO:0031345	negative regulation of cell projection organization	3	5.99	2.05e-05	1.11e-04	8|248|19|3527	PF00041;PF00096;PF00254;PF00780;PF01403;PF01462;PF02210;PF13855
Group	GO:0048840	otolith development	3	7.28	2.39e-05	1.26e-04	4|248|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0032472	Golgi calcium ion transport	3	7.28	2.39e-05	1.26e-04	4|248|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0032468	Golgi calcium ion homeostasis	3	7.28	2.39e-05	1.26e-04	4|248|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0035147	branch fusion, open tracheal system	3	6.67	3.09e-05	1.57e-04	5|248|7|3527	PF00435;PF00625;PF07653;PF08447;PF13855
Group	GO:0002026	regulation of the force of heart contraction	3	6.17	3.90e-05	1.93e-04	6|248|11|3527	PF00122;PF00169;PF00689;PF00690;PF00702;PF01699
Group	GO:0048640	negative regulation of developmental growth	3	6.17	3.90e-05	1.93e-04	6|248|11|3527	PF00019;PF00611;PF00622;PF00688;PF01403;PF02210
Group	GO:0040023	establishment of nucleus localization	3	5.58	4.86e-05	2.35e-04	8|248|21|3527	PF00130;PF00435;PF00780;PF07728;PF08393;PF12774;PF12775;PF12780
Group	GO:0002028	regulation of sodium ion transport	3	5.76	5.16e-05	2.45e-04	7|248|16|3527	PF00122;PF00169;PF00397;PF00435;PF00689;PF00690;PF00702
Group	GO:0042462	eye photoreceptor cell development	3	5.76	5.16e-05	2.45e-04	7|248|16|3527	PF00096;PF00415;PF00612;PF00651;PF02210;PF03607;PF10409
Group	GO:0010594	regulation of endothelial cell migration	3	6.14	7.76e-05	3.44e-04	5|248|8|3527	PF00019;PF00102;PF00130;PF00341;PF00688
Group	GO:0036058	filtration diaphragm assembly	3	6.14	7.76e-05	3.44e-04	5|248|8|3527	PF00041;PF00102;PF00625;PF07653;PF07679
Group	GO:0060972	left/right pattern formation	3	6.14	7.76e-05	3.44e-04	5|248|8|3527	PF00400;PF00612;PF05033;PF12796;PF13857
Group	GO:0033135	regulation of peptidyl-serine phosphorylation	3	6.14	7.76e-05	3.44e-04	5|248|8|3527	PF00019;PF00169;PF00452;PF00688;PF00786
Group	GO:0042552	myelination	3	5.22	7.67e-05	3.44e-04	9|248|28|3527	PF00041;PF00169;PF00200;PF00612;PF01421;PF02023;PF07679;PF08516;PF13716
Group	GO:0055071	manganese ion homeostasis	3	6.39	1.13e-04	4.79e-04	4|248|5|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0051238	sequestering of metal ion	3	6.39	1.13e-04	4.79e-04	4|248|5|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0035265	organ growth	3	5.53	1.28e-04	5.27e-04	6|248|13|3527	PF00019;PF00688;PF02037;PF07679;PF12796;PF14324
Group	GO:0007179	transforming growth factor beta receptor signaling pathway	3	5.53	1.28e-04	5.27e-04	6|248|13|3527	PF00106;PF00341;PF00683;PF01064;PF07645;PF12874
Group	GO:0008542	visual learning	3	5.53	1.28e-04	5.27e-04	6|248|13|3527	PF00122;PF00689;PF00690;PF00702;PF02177;PF12924
Group	GO:0022405	hair cycle process	3	5.30	1.27e-04	5.27e-04	7|248|18|3527	PF00019;PF00688;PF00757;PF01030;PF01391;PF02210;PF07679
Group	GO:0018209	peptidyl-serine modification	3	5.30	1.27e-04	5.27e-04	7|248|18|3527	PF00130;PF00169;PF00341;PF01462;PF02210;PF03062;PF13855
Group	GO:0017145	stem cell division	3	5.06	1.46e-04	5.85e-04	8|248|24|3527	PF00019;PF00076;PF00096;PF00130;PF00640;PF00688;PF01064;PF03165
Group	GO:0016339	calcium-dependent cell-cell adhesion	3	5.70	1.65e-04	6.46e-04	5|248|9|3527	PF00122;PF00689;PF00690;PF00702;PF02210
Group	GO:0045186	zonula adherens assembly	3	5.70	1.65e-04	6.46e-04	5|248|9|3527	PF00130;PF00169;PF00435;PF02828;PF07653
Group	GO:0048009	insulin-like growth factor receptor signaling pathway	3	5.70	1.65e-04	6.46e-04	5|248|9|3527	PF00049;PF00169;PF00757;PF01030;PF02145
Group	GO:0001666	response to hypoxia	3	4.60	1.97e-04	7.63e-04	11|248|45|3527	PF00019;PF00045;PF00341;PF00413;PF00643;PF00688;PF00989;PF02145;PF02931;PF08447;PF13716
Group	GO:0008358	maternal determination of anterior/posterior axis, embryo	3	5.25	2.11e-04	8.10e-04	6|248|14|3527	PF00076;PF00622;PF00651;PF01064;PF07525;PF13091
Group	GO:0002118	aggressive behavior	3	5.25	2.11e-04	8.10e-04	6|248|14|3527	PF00076;PF00096;PF00651;PF00970;PF01369;PF13855
Group	GO:0045667	regulation of osteoblast differentiation	3	4.91	2.74e-04	1.01e-03	7|248|20|3527	PF00019;PF00093;PF00514;PF00688;PF01064;PF03165;PF07645
Group	GO:0051017	actin filament bundle assembly	3	4.75	2.74e-04	1.01e-03	8|248|26|3527	PF00611;PF00612;PF02181;PF02214;PF06367;PF06371;PF07653;PF12796
Group	GO:0035001	dorsal trunk growth, open tracheal system	3	5.72	3.20e-04	1.15e-03	4|248|6|3527	PF00057;PF00625;PF02828;PF07653
Group	GO:0006275	regulation of DNA replication	3	4.48	4.82e-04	1.68e-03	8|248|28|3527	PF00019;PF00134;PF00341;PF00688;PF01336;PF12171;PF12756;PF12895
Group	GO:0070167	regulation of biomineral tissue development	3	4.78	5.00e-04	1.70e-03	6|248|16|3527	PF00019;PF00594;PF00688;PF01064;PF02210;PF07645
Group	GO:0006509	membrane protein ectodomain proteolysis	3	4.78	5.00e-04	1.70e-03	6|248|16|3527	PF00076;PF00200;PF00612;PF01421;PF02225;PF08516
Group	GO:1901185	negative regulation of ERBB signaling pathway	3	4.78	5.00e-04	1.70e-03	6|248|16|3527	PF00041;PF01448;PF01585;PF07525;PF07679;PF13855
Group	GO:0045444	fat cell differentiation	3	4.78	5.00e-04	1.70e-03	6|248|16|3527	PF00019;PF00249;PF00389;PF00688;PF01391;PF02826
Group	GO:0032292	peripheral nervous system axon ensheathment	3	4.99	5.37e-04	1.78e-03	5|248|11|3527	PF00169;PF00200;PF01421;PF08516;PF13716
Group	GO:0032321	positive regulation of Rho GTPase activity	3	4.99	5.37e-04	1.78e-03	5|248|11|3527	PF00041;PF00611;PF00612;PF06920;PF14429
Group	GO:0008586	imaginal disc-derived wing vein morphogenesis	3	4.99	5.37e-04	1.78e-03	5|248|11|3527	PF00397;PF00612;PF01400;PF01448;PF07645
Group	GO:0001892	embryonic placenta development	3	4.56	5.33e-04	1.78e-03	7|248|22|3527	PF00169;PF00341;PF00757;PF00989;PF01030;PF07679;PF08447
Group	GO:0060491	regulation of cell projection assembly	3	4.56	5.33e-04	1.78e-03	7|248|22|3527	PF00130;PF00612;PF00786;PF02181;PF06367;PF06371;PF12796
Group	GO:0007623	circadian rhythm	3	4.35	6.25e-04	2.02e-03	8|248|29|3527	PF00027;PF00076;PF00098;PF00249;PF00583;PF00989;PF08447;PF13716
Group	GO:0010770	positive regulation of cell morphogenesis involved in differentiation	3	5.19	7.05e-04	2.22e-03	4|248|7|3527	PF00019;PF00514;PF00688;PF03165
Group	GO:0051291	protein heterooligomerization	3	5.19	7.05e-04	2.22e-03	4|248|7|3527	PF00041;PF00757;PF01030;PF01391
Group	GO:0070050	neuron homeostasis	3	5.19	7.05e-04	2.22e-03	4|248|7|3527	PF00041;PF07679;PF12796;PF13857
Group	GO:0040035	hermaphrodite genitalia development	3	5.19	7.05e-04	2.22e-03	4|248|7|3527	PF00076;PF00125;PF00134;PF00400
Group	GO:0006828	manganese ion transport	3	5.19	7.05e-04	2.22e-03	4|248|7|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0007309	oocyte axis specification	3	4.57	7.27e-04	2.24e-03	6|248|17|3527	PF00076;PF00130;PF00622;PF00651;PF07525;PF13091
Group	GO:0007173	epidermal growth factor receptor signaling pathway	3	4.40	7.21e-04	2.24e-03	7|248|23|3527	PF00019;PF00130;PF00169;PF00688;PF00757;PF01030;PF07645
Group	GO:0016525	negative regulation of angiogenesis	3	4.40	7.21e-04	2.24e-03	7|248|23|3527	PF00041;PF00090;PF00093;PF00102;PF00643;PF07645;PF12947
Group	GO:0001935	endothelial cell proliferation	3	4.70	8.68e-04	2.65e-03	5|248|12|3527	PF00019;PF00625;PF00688;PF05485;PF07653
Group	GO:0007435	salivary gland morphogenesis	3	4.38	1.03e-03	3.07e-03	6|248|18|3527	PF00102;PF00514;PF01391;PF01403;PF07679;PF10409
Group	GO:0006029	proteoglycan metabolic process	3	4.38	1.03e-03	3.07e-03	6|248|18|3527	PF00049;PF01462;PF02210;PF02709;PF13733;PF13855
Group	GO:0045807	positive regulation of endocytosis	3	4.38	1.03e-03	3.07e-03	6|248|18|3527	PF00341;PF00397;PF00400;PF00594;PF01391;PF02210
Group	GO:0070734	histone H3-K27 methylation	3	5.32	1.30e-03	3.61e-03	3|248|4|3527	PF05033;PF12796;PF13857
Group	GO:0045196	establishment or maintenance of neuroblast polarity	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00130;PF00625;PF02828;PF07653
Group	GO:0009624	response to nematode	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0010717	regulation of epithelial to mesenchymal transition	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00019;PF00514;PF00688;PF03165
Group	GO:0034121	regulation of toll-like receptor signaling pathway	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00041;PF04055;PF07679;PF12796
Group	GO:0050772	positive regulation of axonogenesis	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF01403;PF01437;PF07679;PF13855
Group	GO:0050918	positive chemotaxis	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00019;PF00341;PF00688;PF02145
Group	GO:0016332	establishment or maintenance of polarity of embryonic epithelium	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00130;PF00625;PF02828;PF07653
Group	GO:0060761	negative regulation of response to cytokine stimulus	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00041;PF00102;PF01391;PF02210
Group	GO:0000186	activation of MAPKK activity	3	4.76	1.33e-03	3.61e-03	4|248|8|3527	PF00019;PF00688;PF00780;PF07653
Group	GO:0007520	myoblast fusion	3	4.44	1.33e-03	3.61e-03	5|248|13|3527	PF00041;PF01369;PF06920;PF07679;PF12796
Group	GO:0050852	T cell receptor signaling pathway	3	4.44	1.33e-03	3.61e-03	5|248|13|3527	PF00041;PF00388;PF00625;PF00969;PF09279
Group	GO:0006984	ER-nucleus signaling pathway	3	4.11	1.25e-03	3.61e-03	7|248|25|3527	PF00049;PF00122;PF00226;PF00400;PF00689;PF00690;PF00702
Group	GO:0006911	phagocytosis, engulfment	3	4.20	1.41e-03	3.76e-03	6|248|19|3527	PF00102;PF00106;PF00200;PF00249;PF01217;PF01448
Group	GO:0009636	response to toxin	3	4.20	1.41e-03	3.76e-03	6|248|19|3527	PF00122;PF00452;PF00702;PF00989;PF02931;PF08447
Group	GO:0021536	diencephalon development	3	4.20	1.41e-03	3.76e-03	6|248|19|3527	PF00019;PF00096;PF00249;PF00688;PF01064;PF07679
Group	GO:0042476	odontogenesis	3	4.20	1.41e-03	3.76e-03	6|248|19|3527	PF00019;PF00096;PF00688;PF01064;PF01391;PF07679
Group	GO:0007050	cell cycle arrest	3	4.20	1.41e-03	3.76e-03	6|248|19|3527	PF00019;PF00350;PF00397;PF00640;PF00688;PF07645
Group	GO:0006885	regulation of pH	3	4.03	1.90e-03	5.02e-03	6|248|20|3527	PF00122;PF00400;PF00689;PF00690;PF00702;PF01496
Group	GO:0034332	adherens junction organization	3	4.21	1.95e-03	5.05e-03	5|248|14|3527	PF00514;PF00625;PF00640;PF07653;PF07679
Group	GO:0060968	regulation of gene silencing	3	4.21	1.95e-03	5.05e-03	5|248|14|3527	PF00076;PF00096;PF00651;PF01448;PF08210
Group	GO:0014037	Schwann cell differentiation	3	4.21	1.95e-03	5.05e-03	5|248|14|3527	PF00169;PF00200;PF01421;PF08516;PF13716
Group	GO:0048771	tissue remodeling	3	4.21	1.95e-03	5.05e-03	5|248|14|3527	PF00049;PF00082;PF00452;PF00688;PF01064
Group	GO:0007266	Rho protein signal transduction	3	4.21	1.95e-03	5.05e-03	5|248|14|3527	PF00169;PF00435;PF00612;PF00651;PF02185
Group	GO:0060571	morphogenesis of an epithelial fold	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00130;PF00757;PF01030;PF07679
Group	GO:0002040	sprouting angiogenesis	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00019;PF00341;PF00688;PF12796
Group	GO:0006611	protein export from nucleus	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00019;PF00688;PF03810;PF08389
Group	GO:0001751	compound eye photoreceptor cell differentiation	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00096;PF00612;PF00651;PF10409
Group	GO:0007176	regulation of epidermal growth factor-activated receptor activity	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF01585;PF02177;PF07525;PF12924
Group	GO:0010821	regulation of mitochondrion organization	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00049;PF00169;PF00452;PF12906
Group	GO:0060428	lung epithelium development	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00049;PF00640;PF03165;PF07679
Group	GO:0050806	positive regulation of synaptic transmission	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF01699;PF02210;PF07679;PF13855
Group	GO:0001569	patterning of blood vessels	3	4.39	2.27e-03	5.66e-03	4|248|9|3527	PF00090;PF00341;PF01403;PF01437
Group	GO:0009069	serine family amino acid metabolic process	3	3.87	2.51e-03	6.23e-03	6|248|21|3527	PF00389;PF00586;PF01571;PF01597;PF02769;PF02826
Group	GO:0030522	intracellular receptor mediated signaling pathway	3	3.73	2.57e-03	6.33e-03	7|248|28|3527	PF00076;PF00226;PF00643;PF00684;PF00989;PF08447;PF13426
Group	GO:0007093	mitotic cell cycle checkpoint	3	3.73	2.57e-03	6.33e-03	7|248|28|3527	PF00019;PF00134;PF00452;PF00688;PF02037;PF12796;PF14324
Group	GO:0010827	regulation of glucose transport	3	3.99	2.76e-03	6.70e-03	5|248|15|3527	PF00049;PF00130;PF00169;PF01391;PF12796
Group	GO:0043112	receptor metabolic process	3	3.99	2.76e-03	6.70e-03	5|248|15|3527	PF00019;PF00082;PF00169;PF00397;PF00688
Group	GO:0060840	artery development	3	3.99	2.76e-03	6.70e-03	5|248|15|3527	PF00019;PF00106;PF00688;PF01064;PF13716
Group	GO:0061318	renal filtration cell differentiation	3	3.99	2.76e-03	6.70e-03	5|248|15|3527	PF00041;PF00102;PF00200;PF00612;PF07679
Group	GO:0045161	neuronal ion channel clustering	3	4.64	3.09e-03	7.28e-03	3|248|5|3527	PF00041;PF00435;PF07679
Group	GO:0022416	chaeta development	3	4.64	3.09e-03	7.28e-03	3|248|5|3527	PF00076;PF00625;PF07653
