###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 30/05/2016 17:04:37 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0016358	dendrite development	2	3.58	1.36e-03	6.58e-03	14|425|49|3527	PF00024;PF00053;PF00307;PF00435;PF00780;PF01044;PF02177;PF02671;PF07653;PF07679;PF08295;PF12796;PF12924;PF12925
Group	GO:0032970	regulation of actin filament-based process	2	3.49	1.56e-03	7.35e-03	15|425|55|3527	PF00086;PF00130;PF00168;PF00169;PF00241;PF00373;PF00400;PF00610;PF00611;PF02181;PF07653;PF07686;PF08953;PF08954;PF12796
Group	GO:0043408	regulation of MAPK cascade	2	3.35	1.77e-03	8.00e-03	20|425|84|3527	PF00020;PF00097;PF00130;PF00168;PF00169;PF00373;PF00757;PF00778;PF00780;PF01030;PF01391;PF01392;PF02199;PF03489;PF05184;PF07653;PF07679;PF09379;PF09380;PF13855
Group	GO:0009615	response to virus	2	3.49	1.80e-03	8.05e-03	13|425|45|3527	PF00270;PF00271;PF00350;PF00452;PF00515;PF00605;PF01909;PF02463;PF02881;PF10401;PF11648;PF13353;PF13855
Group	GO:0043122	regulation of I-kappaB kinase/NF-kappaB cascade	2	3.49	1.80e-03	8.05e-03	13|425|45|3527	PF00122;PF00179;PF00240;PF00630;PF00689;PF00690;PF00702;PF01017;PF01391;PF01485;PF02865;PF12796;PF13405
Group	GO:0007600	sensory perception	2	3.32	1.81e-03	8.05e-03	22|425|96|3527	PF00024;PF00027;PF00053;PF00063;PF00122;PF00307;PF00350;PF00373;PF00415;PF00689;PF00690;PF00702;PF01391;PF01477;PF07653;PF07679;PF07686;PF09379;PF12424;PF12796;PF13385;PF13637
Group	GO:0019216	regulation of lipid metabolic process	2	3.38	1.86e-03	8.23e-03	17|425|67|3527	PF00019;PF00097;PF00169;PF00400;PF00501;PF00688;PF01017;PF01391;PF02199;PF02865;PF03489;PF05184;PF07653;PF07679;PF09771;PF11934;PF12697
Group	GO:0007268	synaptic transmission	2	3.22	1.90e-03	8.39e-03	30|425|146|3527	PF00063;PF00122;PF00130;PF00168;PF00169;PF00282;PF00435;PF00622;PF00651;PF00690;PF00928;PF01044;PF01217;PF01302;PF01392;PF01504;PF01602;PF02177;PF02214;PF03165;PF07653;PF07679;PF07690;PF07707;PF10608;PF12763;PF12796;PF12924;PF12925;PF13855
Group	GO:0032270	positive regulation of cellular protein metabolic process	2	3.21	1.98e-03	8.70e-03	29|425|140|3527	PF00019;PF00057;PF00076;PF00179;PF00240;PF00373;PF00400;PF00515;PF00564;PF00688;PF00757;PF00778;PF00780;PF00870;PF01030;PF01302;PF01391;PF02218;PF04868;PF07645;PF07653;PF07679;PF07710;PF08563;PF09771;PF12763;PF13405;PF13855;PF14324
Group	GO:0031532	actin cytoskeleton reorganization	2	3.70	2.31e-03	9.68e-03	7|425|17|3527	PF00122;PF00130;PF00689;PF00690;PF00702;PF00780;PF07686
Group	GO:0030111	regulation of Wnt receptor signaling pathway	2	3.34	2.31e-03	9.68e-03	15|425|57|3527	PF00019;PF00057;PF00400;PF00688;PF00778;PF00884;PF01302;PF01391;PF01392;PF07679;PF12548;PF12796;PF13637;PF13639;PF13905
Group	GO:0009100	glycoprotein metabolic process	2	3.23	2.40e-03	9.87e-03	20|425|86|3527	PF00085;PF00094;PF00122;PF00515;PF00534;PF00535;PF00702;PF00884;PF01841;PF02434;PF03155;PF04721;PF04756;PF04810;PF04811;PF09409;PF10250;PF12548;PF13733;PF13855
Group	GO:0045597	positive regulation of cell differentiation	2	3.21	2.39e-03	9.87e-03	22|425|98|3527	PF00019;PF00086;PF00093;PF00130;PF00168;PF00400;PF00530;PF00564;PF00688;PF01017;PF01391;PF01403;PF01437;PF02198;PF02865;PF03165;PF07525;PF07645;PF07679;PF12796;PF13405;PF13855
Group	GO:0018958	phenol-containing compound metabolic process	3	5.69	7.83e-06	1.27e-04	11|425|21|3527	PF00019;PF00109;PF00282;PF00501;PF00688;PF00698;PF01082;PF02801;PF03712;PF04389;PF08659
Group	GO:0051017	actin filament bundle assembly	3	5.36	1.59e-05	2.25e-04	12|425|26|3527	PF00063;PF00307;PF00373;PF00611;PF02181;PF02214;PF06367;PF06371;PF07653;PF09379;PF09380;PF12796
Group	GO:0002028	regulation of sodium ion transport	3	5.44	2.59e-05	3.46e-04	9|425|16|3527	PF00122;PF00168;PF00169;PF00307;PF00435;PF00689;PF00690;PF00702;PF13405
Group	GO:0007309	oocyte axis specification	3	5.19	4.93e-05	5.89e-04	9|425|17|3527	PF00076;PF00130;PF00564;PF00567;PF00622;PF00651;PF07525;PF12872;PF14259
Group	GO:0045639	positive regulation of myeloid cell differentiation	3	5.19	6.47e-05	7.18e-04	8|425|14|3527	PF00019;PF00130;PF00168;PF00688;PF02198;PF02865;PF12796;PF13405
Group	GO:0032479	regulation of type I interferon production	3	5.47	6.70e-05	7.32e-04	6|425|8|3527	PF00240;PF00271;PF00605;PF10401;PF11648;PF13855
Group	GO:0045822	negative regulation of heart contraction	3	5.37	1.34e-04	1.25e-03	5|425|6|3527	PF00122;PF00169;PF00689;PF00690;PF00702
Group	GO:0051220	cytoplasmic sequestering of protein	3	5.37	1.34e-04	1.25e-03	5|425|6|3527	PF00307;PF00630;PF05076;PF12470;PF12796
Group	GO:0042157	lipoprotein metabolic process	3	4.64	1.55e-04	1.37e-03	10|425|23|3527	PF00057;PF00149;PF00534;PF00535;PF01302;PF01663;PF05024;PF07645;PF08288;PF12796
Group	GO:0045747	positive regulation of Notch signaling pathway	3	4.93	1.62e-04	1.41e-03	7|425|12|3527	PF00307;PF00870;PF01017;PF02434;PF02865;PF07710;PF10358
Group	GO:0045646	regulation of erythrocyte differentiation	3	4.93	1.62e-04	1.41e-03	7|425|12|3527	PF00019;PF00307;PF00688;PF01017;PF02198;PF02865;PF12796
Group	GO:0045186	zonula adherens assembly	3	5.04	1.81e-04	1.49e-03	6|425|9|3527	PF00130;PF00169;PF00307;PF00435;PF00564;PF07653
Group	GO:0032776	DNA methylation on cytosine	3	5.04	1.81e-04	1.49e-03	6|425|9|3527	PF01426;PF02008;PF02182;PF06464;PF12047;PF12796
Group	GO:0010821	regulation of mitochondrion organization	3	5.04	1.81e-04	1.49e-03	6|425|9|3527	PF00169;PF00452;PF00870;PF07710;PF08563;PF12906
Group	GO:0032092	positive regulation of protein binding	3	5.04	1.81e-04	1.49e-03	6|425|9|3527	PF00373;PF02434;PF04382;PF08736;PF09379;PF09380
Group	GO:0048840	otolith development	3	5.41	2.08e-04	1.63e-03	4|425|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0032472	Golgi calcium ion transport	3	5.41	2.08e-04	1.63e-03	4|425|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0032468	Golgi calcium ion homeostasis	3	5.41	2.08e-04	1.63e-03	4|425|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0006275	regulation of DNA replication	3	4.44	2.16e-04	1.67e-03	11|425|28|3527	PF00019;PF00271;PF00515;PF00688;PF00870;PF01336;PF02463;PF08563;PF12756;PF12895;PF13086
Group	GO:0034311	diol metabolic process	3	4.67	2.22e-04	1.69e-03	8|425|16|3527	PF00019;PF00109;PF00282;PF00501;PF00688;PF00698;PF02801;PF08659
Group	GO:1901185	negative regulation of ERBB signaling pathway	3	4.67	2.22e-04	1.69e-03	8|425|16|3527	PF00168;PF01585;PF02262;PF02761;PF02762;PF07525;PF07679;PF13855
Group	GO:0001894	tissue homeostasis	3	4.47	2.37e-04	1.78e-03	10|425|24|3527	PF00059;PF00082;PF00373;PF00452;PF01391;PF07686;PF08246;PF08736;PF09379;PF09380
Group	GO:0008542	visual learning	3	4.64	3.15e-04	2.21e-03	7|425|13|3527	PF00122;PF00689;PF00690;PF00702;PF02177;PF12924;PF12925
Group	GO:0042177	negative regulation of protein catabolic process	3	4.64	3.15e-04	2.21e-03	7|425|13|3527	PF00240;PF00307;PF00630;PF00789;PF01335;PF02148;PF11977
Group	GO:0006901	vesicle coating	3	4.64	3.15e-04	2.21e-03	7|425|13|3527	PF00611;PF00651;PF00928;PF01217;PF01602;PF07651;PF07707
Group	GO:0007229	integrin-mediated signaling pathway	3	4.44	3.76e-04	2.53e-03	8|425|17|3527	PF00130;PF00169;PF00362;PF00373;PF07653;PF07965;PF08725;PF11971
Group	GO:0060742	epithelial cell differentiation involved in prostate gland development	3	4.66	4.06e-04	2.67e-03	6|425|10|3527	PF00870;PF02199;PF02865;PF03489;PF05184;PF07679
Group	GO:0000733	DNA strand renaturation	3	4.83	4.24e-04	2.72e-03	5|425|7|3527	PF00270;PF00271;PF00870;PF07710;PF08563
Group	GO:0051402	neuron apoptotic process	3	4.37	5.65e-04	3.44e-03	7|425|14|3527	PF00027;PF00870;PF02177;PF07710;PF08563;PF12924;PF12925
Group	GO:1901216	positive regulation of neuron death	3	4.37	5.65e-04	3.44e-03	7|425|14|3527	PF00452;PF00870;PF01392;PF07679;PF07710;PF08563;PF13716
Group	GO:0006505	GPI anchor metabolic process	3	4.37	5.65e-04	3.44e-03	7|425|14|3527	PF00149;PF00534;PF00535;PF01663;PF04080;PF05024;PF08288
Group	GO:0060491	regulation of cell projection assembly	3	4.17	5.78e-04	3.49e-03	9|425|22|3527	PF00063;PF00072;PF00086;PF00130;PF02181;PF02518;PF06367;PF06371;PF12796
Group	GO:0022405	hair cycle process	3	4.23	6.07e-04	3.61e-03	8|425|18|3527	PF00019;PF00688;PF00757;PF00870;PF01030;PF01391;PF01392;PF07679
Group	GO:0001778	plasma membrane repair	3	4.34	8.03e-04	4.62e-03	6|425|11|3527	PF00063;PF00168;PF00622;PF08150;PF08151;PF08165
Group	GO:0007044	cell-substrate junction assembly	3	4.34	8.03e-04	4.62e-03	6|425|11|3527	PF00052;PF00053;PF00362;PF01391;PF07965;PF08725
Group	GO:0002026	regulation of the force of heart contraction	3	4.34	8.03e-04	4.62e-03	6|425|11|3527	PF00122;PF00169;PF00689;PF00690;PF00702;PF01699
Group	GO:0030336	negative regulation of cell migration	3	4.00	8.50e-04	4.83e-03	9|425|23|3527	PF00019;PF00086;PF00688;PF00884;PF01391;PF07546;PF10409;PF12548;PF13855
Group	GO:0055071	manganese ion homeostasis	3	4.67	9.42e-04	4.93e-03	4|425|5|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0051238	sequestering of metal ion	3	4.67	9.42e-04	4.93e-03	4|425|5|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0042476	odontogenesis	3	4.03	9.40e-04	4.93e-03	8|425|19|3527	PF00019;PF00373;PF00688;PF00870;PF01391;PF07679;PF09379;PF09380
Group	GO:0007050	cell cycle arrest	3	4.03	9.40e-04	4.93e-03	8|425|19|3527	PF00019;PF00350;PF00605;PF00688;PF00870;PF07645;PF07710;PF08563
Group	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	3	4.39	1.02e-03	5.18e-03	5|425|8|3527	PF00040;PF00059;PF00270;PF00271;PF01753
Group	GO:0034121	regulation of toll-like receptor signaling pathway	3	4.39	1.02e-03	5.18e-03	5|425|8|3527	PF00605;PF07679;PF10401;PF12796;PF13353
Group	GO:0030638	polyketide metabolic process	3	4.39	1.02e-03	5.18e-03	5|425|8|3527	PF00109;PF00698;PF02801;PF08242;PF08659
Group	GO:0007088	regulation of mitosis	3	3.84	1.22e-03	6.00e-03	9|425|24|3527	PF00019;PF00270;PF00271;PF00515;PF00688;PF02148;PF07679;PF07686;PF12895
Group	GO:0007565	female pregnancy	3	3.84	1.22e-03	6.00e-03	9|425|24|3527	PF00045;PF00053;PF00413;PF00754;PF01017;PF01335;PF01471;PF02865;PF07686
Group	GO:0045931	positive regulation of mitotic cell cycle	3	3.85	1.40e-03	6.70e-03	8|425|20|3527	PF00130;PF00168;PF01017;PF01426;PF02177;PF02865;PF12924;PF12925
Group	GO:0006885	regulation of pH	3	3.85	1.40e-03	6.70e-03	8|425|20|3527	PF00122;PF00400;PF00689;PF00690;PF00702;PF00999;PF01496;PF13405
Group	GO:0019954	asexual reproduction	3	4.04	1.44e-03	6.82e-03	6|425|12|3527	PF00063;PF00072;PF00169;PF00618;PF02518;PF09335
Group	GO:0001935	endothelial cell proliferation	3	4.04	1.44e-03	6.82e-03	6|425|12|3527	PF00019;PF00530;PF00688;PF07653;PF09058;PF10608
Group	GO:0007561	imaginal disc eversion	3	4.68	1.74e-03	7.89e-03	3|425|3|3527	PF00045;PF00413;PF01471
Group	GO:0043967	histone H4 acetylation	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF00400;PF01530;PF13831;PF13832;PF13891
Group	GO:0006611	protein export from nucleus	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF00019;PF00688;PF03810;PF08389;PF13405
Group	GO:0060571	morphogenesis of an epithelial fold	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF00130;PF00757;PF00870;PF01030;PF07679
Group	GO:0007176	regulation of epidermal growth factor-activated receptor activity	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF01585;PF02177;PF07525;PF12924;PF12925
Group	GO:2001252	positive regulation of chromosome organization	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF00400;PF00515;PF00870;PF07710;PF08563
Group	GO:0007589	body fluid secretion	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF00122;PF00702;PF01017;PF01553;PF02865
Group	GO:0010463	mesenchymal cell proliferation	3	4.01	2.07e-03	8.73e-03	5|425|9|3527	PF00019;PF00688;PF01017;PF02865;PF07679
Group	GO:0002831	regulation of response to biotic stimulus	3	3.68	2.03e-03	8.73e-03	8|425|21|3527	PF00072;PF00130;PF00168;PF01217;PF01602;PF07686;PF12796;PF13855
Group	GO:0051607	defense response to virus	3	3.55	2.33e-03	9.72e-03	9|425|26|3527	PF00270;PF00271;PF00605;PF01909;PF02463;PF02881;PF10401;PF13353;PF13855
Group	GO:0046823	negative regulation of nucleocytoplasmic transport	3	3.78	2.41e-03	9.87e-03	6|425|13|3527	PF01302;PF05076;PF12470;PF12796;PF13405;PF13716
Group	GO:0050885	neuromuscular process controlling balance	3	3.78	2.41e-03	9.87e-03	6|425|13|3527	PF00063;PF02177;PF07653;PF12796;PF12924;PF12925
Group	GO:0008156	negative regulation of DNA replication	4	5.37	1.34e-04	1.25e-03	5|425|6|3527	PF00019;PF00271;PF00688;PF00870;PF08563
Group	GO:0010165	response to X-ray	4	5.41	2.08e-04	1.63e-03	4|425|4|3527	PF00270;PF00870;PF07710;PF08563
Group	GO:0000060	protein import into nucleus, translocation	4	4.83	4.24e-04	2.72e-03	5|425|7|3527	PF00019;PF00688;PF00870;PF08563;PF12796
Group	GO:0097040	phthiocerol biosynthetic process	4	4.67	9.42e-04	4.93e-03	4|425|5|3527	PF00109;PF00698;PF02801;PF08659
Group	GO:0097041	phenolic phthiocerol biosynthetic process	4	4.67	9.42e-04	4.93e-03	4|425|5|3527	PF00109;PF00698;PF02801;PF08659
Group	GO:0045648	positive regulation of erythrocyte differentiation	4	4.67	9.42e-04	4.93e-03	4|425|5|3527	PF00019;PF00688;PF02198;PF12796
Group	GO:0046902	regulation of mitochondrial membrane permeability	4	4.67	9.42e-04	4.93e-03	4|425|5|3527	PF00452;PF00870;PF07710;PF08563
Group	GO:0090191	negative regulation of branching involved in ureteric bud morphogenesis	4	4.68	1.74e-03	7.89e-03	3|425|3|3527	PF00019;PF00086;PF00688
Group	GO:0035307	positive regulation of protein dephosphorylation	4	4.68	1.74e-03	7.89e-03	3|425|3|3527	PF00019;PF00688;PF09771
Group	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	4	4.68	1.74e-03	7.89e-03	3|425|3|3527	PF02177;PF12924;PF12925
Group	GO:0043934	sporulation	4	4.68	1.74e-03	7.89e-03	3|425|3|3527	PF00072;PF00789;PF02518
Group	GO:0040021	hermaphrodite germ-line sex determination	4	4.68	1.74e-03	7.89e-03	3|425|3|3527	PF00076;PF00270;PF00271
