Feature	TotalMutations	TotalLength	ExpectedMutFrequency	fc_m	p_m	adjp_m	H_m	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Frame_Shift_Del_out	Frame_Shift_Ins_out	Nonsense_Mutation_out
PS51186|GNAT_Gcn5-related_N-acetyltransferase_(GNAT)_domain_profile.	109	16311	0.00121150963117104	0.815015671098137	0.987570057557418	1	0.955851601232695	8	3	0	0	93	5	0	8	3	5
PS51188|ZF_CR_Zinc_finger_CR-type_profile.	7	3630	0.00026962049912028	0.2351859991381	0.99999985840121	1	0.795489052641931	1	0	1	0	5	0	0	1	0	3
PS51189|FAT_FAT_domain_profile.	8	1674	0.000124337387197617	0.582847022953612	0.96327845598169	1	0.905639062229566	0	1	0	0	7	0	0	0	1	0
PS51192|HELICASE_ATP_BIND_1_Superfamilies_1_and_2_helicase_ATP-binding_type-1_domain_profile.	393	89257	0.00662961897795559	0.536995088837245	1	1	0.957696763107227	23	15	3	0	322	29	1	52	26	60
PS51193|HELICASE_ATP_BIND_2_Superfamilies_1_and_2_helicase_ATP-binding_type-2_domain_profile.	40	11569	0.000859294643064054	0.421681180925035	0.999999999934149	1	0.963750604256312	0	0	1	0	37	2	0	1	0	2
PS51194|HELICASE_CTER_Superfamilies_1_and_2_helicase_C-terminal_domain_profile.	223	54787	0.00406933837060682	0.496417853146342	1	1	0.921634446667623	5	4	5	0	198	11	0	41	18	39
PS51195|Q_MOTIF_DEAD-box_RNA_helicase_Q_motif_profile.	24	6507	0.000483311456687509	0.449832142196563	0.99999763082605	1	0.798885181001299	2	0	0	0	20	2	0	18	4	12
PS51199|SF4_HELICASE_Superfamily_4_helicase_domain_profile.	6	1460	0.000108442404604851	0.501208518711137	0.979292096991248	1	0.771979655316386	0	0	0	0	6	0	0	1	0	4
PS51203|CS_CS_domain_profile.	56	11621	0.000863156975282856	0.587712022628898	0.99999477066208	1	0.930574280427703	3	0	0	0	52	1	0	7	4	8
PS51204|HSA_HSA_domain_profile.	5	1340	9.95293302537671e-05	0.455077386391952	0.984767430037292	1	0.898244401703927	0	0	0	0	5	0	0	0	1	2
PS51205|VPS9_VPS9_domain_profile.	19	4443	0.000330006577848871	0.521551665880671	0.999431328014315	1	0.920383119224706	2	1	0	0	15	1	0	4	1	3
PS51207|PXA_PXA_domain_profile.	26	6649	0.000493858594669625	0.476910697605523	0.999993694153974	1	0.936715110731526	0	1	0	0	24	1	0	1	1	1
PS51210|PLA2C_PLA2c_domain_profile.	75	11896	0.000883582770670756	0.768918583261453	0.992207035299813	1	0.859269765393869	3	1	0	0	68	3	0	10	2	3
PS51211|VITELLOGENIN_Vitellogenin_domain_profile.	47	1882	0.000139786716072828	3.04577829914614	8.036053712195e-11	5.51273284656577e-08	0.891536815429851	1	0	1	1	42	2	0	1	0	2
PS51212|WSC_WSC_domain_profile.	34	4868	0.000361573716175626	0.851821106163408	0.845531284039233	1	0.845160666401536	1	1	0	0	31	1	0	2	1	4
PS51214|IBB_IBB_domain_profile.	12	2449	0.000181900992381698	0.597602643787881	0.979454908944445	1	0.988109091574121	0	1	0	0	10	1	0	0	1	1
PS51216|NEBULIN_Nebulin_repeat_profile.	21	2700	0.000200544172899381	0.948583529857003	0.624220586423608	1	0.876129889655925	0	0	1	0	18	2	0	0	0	10
PS51219|DPCK_Dephospho-CoA_kinase_(DPCK)_domain_profile.	15	3916	0.000290863326323696	0.46716320053515	0.999724449118164	1	0.849751799056167	0	0	0	0	14	1	0	0	1	1
PS51220|NIDO_NIDO_domain_profile.	26	4654	0.00034567873358286	0.681344913704152	0.984360573606399	1	0.907624913180411	1	0	0	0	23	2	0	3	1	3
PS51221|TTL_TTL_domain_profile.	152	16242	0.00120638461341917	1.14136389681459	0.0583656855435262	1	0.940609977875722	11	4	1	0	126	10	0	12	5	13
PS51224|MVP_MVP_(vault)_repeat_profile.	12	4114	0.000305569899002983	0.35574352810805	0.999994754024695	1	0.957742056202218	0	0	0	0	10	2	0	0	0	11
PS51225|MARVEL_MARVEL_domain_profile.	178	26676	0.00198137642824589	0.813803105429663	0.997972499780226	1	0.92866580464774	7	2	2	0	164	3	0	17	2	4
PS51226|TEP1_N_TEP1_N-terminal_repeat_profile.	3	1160	8.61597187271417e-05	0.315415705740629	0.995875306057671	1	1	0	0	0	0	3	0	0	0	0	0
PS51227|SPR_Sprouty_(SPR)_domain_profile.	29	5162	0.00038341074833578	0.685172694118221	0.987229487926212	1	0.796820436071769	2	0	1	1	22	3	0	8	5	8
PS51228|ACB_2_Acyl-CoA-binding_(ACB)_domain_profile.	20	3913	0.000290640499464918	0.623361817291302	0.991006651302105	1	0.97825316613251	0	1	0	0	18	1	0	0	1	1
PS51229|DCUN1_DCUN1_domain_profile.	39	6012	0.000446545024989289	0.79116248213052	0.942370393441729	1	0.960000266599676	2	0	0	0	33	4	0	2	0	4
PS51230|EB1_C_EB1-C_terminal_(EB1-C)_domain_profile.	6	1540	0.00011438445417224	0.475171712544324	0.986339893710475	1	0.778151250383644	0	0	0	0	6	0	0	5	9	2
PS51231|DAD_Diaphanous_autoregulatory_domain_(DAD)_profile.	1	280	2.07971734858618e-05	0.435574069832297	0.899323679100668	1	0	0	0	1	0	0	0	0	0	0	0
PS51232|GBD_FH3_Rho_GTPase-binding/formin_homology_3_(GBD/FH3)_domain_profile.	89	26212	0.00194691254075503	0.414104449115705	1	1	0.958525739347858	3	2	0	0	80	4	0	4	2	6
PS51233|VWFD_VWFD_domain_profile.	118	5666	0.000420845660610332	2.53995186502985	1.17280934257515e-18	8.30349014543209e-16	0.923095368471514	11	2	2	0	96	7	0	22	13	20
PS51234|TSP3_Thrombospondin_type-3_(TSP3)_repeat_profile.	5	1610	0.000119583747543705	0.378760060723737	0.996765687501745	1	0.960964047443681	0	0	0	0	5	0	0	2	0	0
PS51236|TSP_CTER_Thrombospondin_C-terminal_domain_profile.	1	412	3.06015552720538e-05	0.296021212507387	0.965890794571338	1	0	0	0	0	0	1	0	0	0	0	0
PS51253|HTH_CENPB_CENPB-type_HTH_domain_profile.	22	3949	0.000293314421770244	0.679447017008598	0.977592984607923	1	0.930391794471286	1	1	1	0	18	1	0	3	2	1
PS51255|ADPK_ADP-dependent_kinase_(ADPK)_domain_profile.	18	4818	0.000357859935196007	0.455644107919215	0.999953647043075	1	0.933744640913357	0	4	0	0	12	2	0	0	4	2
PS51256|GS_GS_domain_profile.	9	1479	0.000109853641377106	0.742154601742657	0.853123823229826	1	0.887346954847329	0	1	0	0	8	0	0	2	1	1
PS51257|PROKAR_LIPOPROTEIN_Prokaryotic_membrane_lipoprotein_lipid_attachment_site_profile.	139	18743	0.00139214793801967	0.904473285913302	0.891170337352311	1	0.981083271462377	9	5	6	4	113	2	0	9	5	2
PS51258|MHD1_Munc13-homology_domain_1_(MHD1)_profile.	4	168	1.24783040915171e-05	2.90382713221532	0.0512184986627888	1	1	0	0	0	0	3	1	0	0	0	1
PS51262|COS_COS_domain_profile.	27	2739	0.000203440922063484	1.20224168234106	0.193932781203328	1	0.890948085790295	1	0	0	0	23	3	0	5	1	18
PS51263|ADF_H_ADF-H_domain_profile.	70	16008	0.00118900411843456	0.533311579754687	0.999999998331735	1	0.9734810102516	5	3	0	0	61	1	0	7	3	1
PS51265|ZF_DBF4_Zinc_finger_DBF4-type_profile.	2	1067	7.92520861050519e-05	0.228604947615826	0.998453648380498	1	1	0	0	0	0	2	0	0	0	2	0
PS51266|ZF_CHY_Zinc_finger_CHY-type_profile.	2	670	4.97646651268836e-05	0.364061909113562	0.973293628522154	1	1	1	0	0	0	1	0	0	1	0	0
PS51269|COMM_COMM_domain_profile.	28	5995	0.000445282339456219	0.569624805251912	0.999590042636162	1	0.930765402515655	0	0	0	0	27	1	0	1	3	4
PS51270|ZF_CTCHY_Zinc_finger_CTCHY-type_profile.	1	620	4.60508841472654e-05	0.196710870246844	0.993803187349223	1	0	0	0	1	0	0	0	0	1	0	0
PS51271|WAPL_WAPL_domain_profile.	8	854	6.34313791318784e-05	1.14248936349455	0.401621933987737	1	0.811278124459133	0	0	1	0	6	1	0	0	0	1
PS51273|GATASE_TYPE_1_Glutamine_amidotransferase_type_1_domain_profile.	42	9687	0.000719507926991225	0.528786111409912	0.999998482862312	1	0.951858637829602	1	0	0	0	41	0	0	2	0	2
PS51278|GATASE_TYPE_2_Glutamine_amidotransferase_type_2_domain_profile.	48	2852	0.000211834067077421	2.05263516779315	5.40595858725207e-06	0.00359496246052263	0.969316167384941	1	1	0	0	45	1	0	1	1	1
PS51279|BCNT_C_Bucentaur_C-terminal_(BCNT-C)_domain_profile.	3	810	6.01632518698144e-05	0.451706442789049	0.961247842134154	1	0.355245321275764	0	0	0	0	2	1	0	2	2	1
PS51282|DWNN_DWNN_domain_profile.	3	792	5.88262907171519e-05	0.461972498306982	0.956773900971832	1	0.91829583405449	0	1	0	0	2	0	0	0	1	0
PS51283|DUSP_DUSP_domain_profile.	20	5718	0.000424707992829135	0.426585307985461	0.999996707089824	1	0.952657363651529	0	0	0	0	16	4	0	0	0	4
PS51284|DOC_DOC_domain_profile.	19	7197	0.00053456163420624	0.321974996735837	0.999999999608512	1	0.928961653470103	0	0	0	0	17	2	0	1	0	2
PS51285|AGC_KINASE_CTER_AGC-kinase_C-terminal_domain_profile.	97	18683	0.00138769140084413	0.633206216166847	0.999999536430029	1	0.85350669295362	2	13	1	0	77	4	0	36	22	34
PS51286|RAP_RAP_domain_profile.	1	385	2.859611354306e-05	0.316781141696216	0.957438224039927	1	0	0	0	0	0	1	0	0	2	0	0
PS51289|GLG1_C_RICH_Cysteine-rich_GLG1_repeat_profile.	16	1991	0.000147882758608396	0.980096349999343	0.565145402290968	1	0.512371182534424	1	7	0	0	8	0	0	4	9	4
PS51290|CRIC_CRIC_domain_profile.	16	1236	9.18046658161613e-05	1.5787798000394	0.0535567108926419	1	0.948317360735068	0	0	0	0	14	2	0	0	3	2
PS51292|ZF_RING_CH_Zinc_finger_RING-CH-type_profile.	28	3221	0.000239241770707003	1.06019891570482	0.404001631168564	1	0.914064266528908	1	0	1	0	22	4	0	1	0	5
PS51293|SANT_SANT_domain_profile.	35	5659	0.000420325731273185	0.754307454383551	0.964512716884502	1	0.951703393340161	4	1	1	0	27	2	0	10	3	9
PS51294|HTH_MYB_Myb-type_HTH_DNA-binding_domain_profile.	33	6987	0.000518963754091844	0.576027537605614	0.999803551470483	1	0.896355976622406	2	2	1	0	26	2	0	8	8	7
PS51296|RIESKE_Rieske_[2Fe-2S]_iron-sulfur_domain_profile.	9	1007	7.47955489295101e-05	1.09001654019602	0.443245206630182	1	0.970835762725816	1	0	0	0	7	1	0	1	0	2
PS51302|SIM_C_Single-minded_C-terminal_domain_profile.	18	1760	0.00013072509048256	1.24732574542885	0.204876032330627	1	0.912063563234235	0	0	0	0	18	0	0	0	1	4
PS51303|PET_PET_domain_profile.	25	5843	0.00043399244527818	0.521824146641465	0.999896292343178	1	0.933014155187183	1	0	0	0	24	0	0	2	0	0
PS51304|GALECTIN_Galactoside-binding_lectin_(galectin)_domain_profile.	129	8003	0.000594427783597685	1.96587972039767	3.13545385184683e-12	2.1760049731817e-09	0.951739352362724	4	0	3	0	116	6	0	6	18	7
PS51306|ASD1_ASD1_domain_profile.	0	968	7.18987997654079e-05	0	1	1	NA	0	0	0	0	0	0	0	1	0	0
PS51307|ASD2_ASD2_domain_profile.	2	882	6.55110964804646e-05	0.276554964972887	0.994047867856984	1	1	0	0	0	0	2	0	0	0	2	0
PS51309|PABC_Poly(A)-binding_protein_C-terminal_(PABC)_domain_profile.	4	847	6.29114497947319e-05	0.575965712174939	0.915321064546004	1	0.861353116146786	0	0	0	0	4	0	0	1	0	0
PS51310|VPS28_C_VPS28_C-terminal_domain_profile.	2	1056	7.84350542895359e-05	0.230986249153491	0.998323341567941	1	1	0	0	0	0	2	0	0	0	0	0
PS51311|SCGB_Secretoglobin_(SCGB)_family_profile.	26	71	5.27356899105781e-06	44.6616792729454	1.0984671980332e-33	7.93093316979968e-31	0.980789398513375	0	0	0	0	25	1	0	0	0	1
PS51312|SB_Steadiness_box_(SB)_domain_profile.	3	680	5.05074213228072e-05	0.538062086263426	0.916188920375198	1	0.459147917027245	0	0	0	0	3	0	0	3	0	1
PS51313|VPS28_N_VPS28_N-terminal_domain_profile.	3	1177	8.74224042602119e-05	0.310859998860773	0.99631707457637	1	0.91829583405449	0	0	0	0	3	0	0	0	0	0
PS51314|VPS37_C_VPS37_C-terminal_domain_profile.	13	1958	0.000145431663161848	0.809749547594261	0.810467191743344	1	0.928694124205925	0	0	1	0	10	2	0	1	0	3
PS51316|NBPF_Neuroblastoma_breakpoint_family_(NBPF)_domain_profile.	102	19905	0.001478456207986	0.624968371485075	0.999999892134797	1	0.920328341162087	3	4	0	0	91	4	0	7	8	12
PS51319|TFIIS_N_TFIIS_N-terminal_domain_profile.	19	4093	0.000304010110991544	0.566150513439487	0.997537638231553	1	0.946785990174535	2	0	2	0	13	2	0	2	1	2
PS51321|TFIIS_CENTRAL_TFIIS_central_domain_profile.	25	6557	0.000487025237667128	0.465002057164264	0.999995690481305	1	0.949452443333301	0	1	0	0	21	3	0	2	2	5
PS51322|UEV_UEV_domain_profile.	9	3003	0.000223049685635868	0.365516701957173	0.999902042807798	1	0.970835762725816	2	0	0	0	7	0	0	2	0	0
PS51323|IGFBP_N_2_Insulin-like_growth_factor-binding_protein_(IGFBP)_N-terminal_domain_profile.	44	7742	0.000575041846884078	0.693137760311793	0.995838228100903	1	0.925705708129192	2	1	1	0	39	1	0	3	1	1
PS51324|ERV_ALR_ERV/ALR_sulfhydryl_oxidase_domain_profile.	13	2214	0.000164446221777493	0.716119970275322	0.913847607013247	1	0.876160411934185	0	1	0	0	12	0	0	0	2	0
PS51328|L_LECTIN_LIKE_L-type_lectin-like_(leguminous)_domain_profile.	32	7390	0.000548896828787566	0.52811145679261	0.999979068491854	1	0.917958843334305	1	2	0	0	27	2	0	3	2	2
PS51329|C_CAP_COFACTOR_C_C-CAP/cofactor_C-like_domain_profile.	25	4297	0.000319162337388386	0.709569115388895	0.970248170178005	1	0.913442111817725	4	0	0	0	18	3	0	5	2	5
PS51330|DHFR_2_Dihydrofolate_reductase_(DHFR)_domain_profile.	16	1935	0.000143723323911223	1.00846089552904	0.519888852791675	1	0.899774284932523	1	0	1	0	11	3	0	1	0	3
PS51335|ELMO_ELMO_domain_profile.	34	5453	0.000405024953637158	0.760437400477438	0.958130316808741	1	0.914814131705039	2	1	0	0	29	2	0	6	2	4
PS51336|DM10_DM10_domain_profile.	31	3875	0.000287818025920409	0.975685916424346	0.578261859795821	1	0.962406595689176	1	2	0	0	26	2	0	3	4	4
PS51338|IMD_IMD_domain_profile.	24	9657	0.000717279658403455	0.303102179690695	0.999999999999898	1	0.971305593630763	1	0	0	0	23	0	0	1	0	0
PS51339|PPASE_MYOTUBULARIN_Myotubularin_phosphatase_domain.	146	35427	0.00263136237529866	0.50261856704616	1	1	0.93260834808135	8	2	0	0	125	11	0	9	4	19
PS51340|MOSC_MOSC_domain_profile.	14	3234	0.000240207353761704	0.527968569493694	0.997092858059365	1	0.935784974019201	1	0	0	0	10	3	0	1	0	4
PS51344|HTH_TFE_IIE_TFE/IIEalpha-type_HTH_domain_profile.	4	450	3.34240288165636e-05	1.08409546269372	0.503699763574785	1	0.946394630357186	0	0	0	0	3	1	0	0	0	1
PS51347|PHOSPHOTRIESTERASE_2_Phosphotriesterase_family_profile.	21	3773	0.000280241912721988	0.678816732206178	0.975483668249348	1	0.873395272081631	1	0	0	0	18	2	0	1	0	2
PS51349|FMN_HYDROXY_ACID_DH_2_FMN-dependent_alpha-hydroxy_acid_dehydrogenase_domain_profile.	46	1764	0.000131022192960929	3.1803820971882	3.21253441483161e-11	2.21664874623381e-08	0.885474107091815	0	1	0	1	40	4	0	0	1	4
PS51352|THIOREDOXIN_2_Thioredoxin_domain_profile.	236	35836	0.00266174110371194	0.803179331803723	0.999784547779489	1	0.959636527236304	16	14	2	0	190	14	0	23	16	19
PS51354|GLUTAREDOXIN_2_Glutaredoxin_domain_profile.	42	4049	0.00030074198372948	1.26509040781127	0.0786458537877108	1	0.919467322175839	2	0	0	0	37	3	0	2	0	6
PS51355|GLUTATHIONE_PEROXID_3_Glutathione_peroxidase_profile.	66	9600	0.00071304594808669	0.838480084427173	0.935165668969379	1	0.930217539800128	2	0	2	0	58	4	0	3	0	4
PS51358|NOP_Nop_domain_profile.	12	1770	0.000131467846678483	0.826852471546056	0.780853465047185	1	0.762887397321441	1	0	1	0	9	1	0	2	0	4
PS51361|TENEURIN_N_Teneurin_N-terminal_domain_profile.	38	1540	0.00011438445417224	3.00942084611405	6.50694501876269e-09	4.43122955777739e-06	0.893883717088105	2	1	0	0	31	4	0	2	1	4
PS51362|TGF_BETA_2_TGF-beta_family_profile.	210	8179	0.000607500292645941	3.13140424332303	3.44301388706028e-44	2.50651410977989e-41	0.930467642695452	5	3	1	0	194	7	0	25	12	26
PS51363|W2_W2_domain_profile.	26	7249	0.000538423966425043	0.437436781401452	0.999999625087981	1	0.884970446636805	3	0	0	0	21	2	0	4	0	5
PS51364|TB_TGF-beta_binding_(TB)_domain_profile.	46	5892	0.000437631950638206	0.952171422172436	0.649590394921462	1	0.885505423899056	1	1	0	0	40	4	0	6	2	11
PS51365|RENAL_DIPEPTIDASE_2_Renal_dipeptidase_family_profile.	41	4020	0.000298587990761301	1.24387818947134	0.0975658046033895	1	0.916622708615295	0	0	0	0	39	2	0	0	3	2
PS51366|MI_MI_domain_profile.	9	3445	0.000255879509495692	0.318620219441913	0.999992567428637	1	0.861801237398628	2	0	0	0	7	0	0	3	0	2
PS51371|CBS_CBS_domain_profile.	27	9867	0.000732877538517851	0.333732640917418	0.999999999998942	1	0.936162685617879	1	0	1	0	25	0	0	8	2	6
PS51375|PPR_Pentatricopeptide_(PPR)_repeat_profile.	12	2073	0.00015397335941497	0.705995597991568	0.91525037104498	1	0.81403803623258	0	0	0	0	12	0	0	1	1	6
PS51376|DBB_DBB_domain_profile.	12	2630	0.000195344879527916	0.556474857276243	0.990389123285246	1	0.819157902907301	1	0	0	0	10	1	0	2	0	1
PS51377|KIND_KIND_domain_profile.	24	5883	0.000436963470061875	0.497545087416801	0.999958055192193	1	0.958740625180289	0	1	0	4	19	0	0	0	1	1
PS51379|4FE4S_FER_2_4Fe-4S_ferredoxin-type_iron-sulfur_binding_domain_profile.	4	899	6.67737820135348e-05	0.542650676543018	0.935654993557572	1	0.773705614469083	0	0	0	0	4	0	0	0	0	2
PS51380|EXS_EXS_domain_profile.	2	803	5.96433225326679e-05	0.30376273861281	0.989518866905313	1	0.5	0	0	0	0	2	0	0	2	0	0
PS51381|B9_B9_domain_profile.	14	2706	0.000200989826616936	0.630986826955878	0.974511819288054	1	0.96110093337444	1	1	0	0	11	1	0	1	1	2
PS51382|SPX_SPX_domain_profile.	10	1936	0.000143797599530816	0.629962497691339	0.953951606184206	1	0.917208893279194	1	0	0	0	9	0	0	1	0	0
PS51383|YJEF_C_3_YjeF_C-terminal_domain_profile.	7	3201	0.000237756258315156	0.266705772218464	0.999997683866409	1	0.975503759006109	1	0	0	0	6	0	0	1	0	0
PS51384|FAD_FR_Ferredoxin_reductase-type_FAD_binding_domain_profile.	89	15425	0.00114570143221221	0.703695677161806	0.999812710208621	1	0.95403012084137	7	2	0	0	74	6	0	11	8	12
PS51385|YJEF_N_YjeF_N-terminal_domain_profile.	15	4554	0.000338251171623623	0.401715215919115	0.99998886542636	1	0.922087338937146	1	0	0	0	14	0	0	1	0	1
PS51386|RINT1_TIP20_RINT1/TIP20_domain_profile.	13	3212	0.000238573290130672	0.493614450245817	0.998514241043618	1	0.925787598354723	3	0	0	0	9	1	0	3	0	1
PS51387|FAD_PCMH_PCMH-type_FAD-binding_domain_profile.	33	9181	0.000681924463477489	0.438373206105046	0.999999985204991	1	0.949811928266237	2	1	0	0	28	2	0	3	2	3
PS51388|GED_GED_domain_profile.	8	1638	0.000121663464892291	0.595656847633911	0.956955978906572	1	0.979569764547061	0	0	0	0	8	0	0	0	0	0
PS51390|WAP_WAP-type_'four-disulfide_core'_domain_profile.	59	1467	0.000108962333941997	4.90503315175839	2.87695425617015e-22	2.0426375218808e-19	0.880921879927662	4	15	0	0	39	1	0	9	15	5
PS51391|CID_CID_domain_profile.	39	10066	0.000747658386816731	0.472528198149085	0.999999966456892	1	0.972331437723446	4	0	1	0	32	2	0	4	1	2
PS51393|LIPOXYGENASE_3_Lipoxygenase_iron-binding_catalytic_domain_profile.	76	10011	0.000743573227739151	0.925883149139076	0.763728640665741	1	0.95764279541454	4	2	1	0	67	2	0	5	2	4
PS51394|PFU_PFU_domain_profile.	1	1089	8.08861497360839e-05	0.111993332922905	0.999867571025182	1	0	0	0	0	0	1	0	0	0	0	0
PS51398|PAW_PAW_domain_profile.	3	638	4.73878452999279e-05	0.573483101346598	0.893523133419927	1	0.792481250360578	0	0	0	0	2	1	0	1	0	2
PS51399|SEP_SEP_domain_profile.	11	2127	0.000157984242872957	0.630732550579914	0.960133995583376	1	0.914267146772047	1	0	0	0	10	0	0	3	0	0
PS51401|CHORD_CHORD_domain_profile.	13	118	8.7645231118989e-06	13.4363526626234	4.26399235516013e-11	2.93362674035017e-08	0.90643150855566	1	1	0	0	11	0	0	1	2	0
PS51402|CATALASE_3_catalase_family_profile.	11	5269	0.000391358239632163	0.25461532265771	0.99999999861566	1	0.973214633425146	2	0	0	0	9	0	0	2	0	0
PS51403|NC1_IV_Collagen_IV_carboxyl-terminal_non-collagenous_(NC1)_domain_profile.	18	3705	0.000275191170589707	0.592521811593733	0.993920972357982	1	0.903523514496234	0	0	0	0	17	1	0	0	0	2
PS51406|FIBRINOGEN_C_2_Fibrinogen_C-terminal_domain_profile.	208	20108	0.00149353415876325	1.26157916386677	0.000674594351781423	0.437811734306144	0.942873364137796	7	3	1	0	182	15	0	14	6	25
PS51407|LAMP_3_Lysosome-associated_membrane_glycoprotein_family_profile.	66	12067	0.00089628390162105	0.667059651156116	0.999820139607908	1	0.941843541073748	3	2	0	0	58	3	0	3	2	4
PS51408|TRANSFERRIN_LIKE_4_Transferrin-like_domain_profile.	68	10974	0.000815100649406597	0.755725377219514	0.993111035778957	1	0.922479041243864	3	3	0	0	57	5	0	7	6	9
PS51409|ARGINASE_2_Arginase_family_profile.	38	310	2.30254420736327e-05	14.9500261387601	3.97905725629852e-31	2.86094216727864e-28	0.951218918203691	1	1	1	0	33	2	0	1	1	2
PS51410|BH4_AAA_HYDROXYL_2_Biopterin-dependent_aromatic_amino_acid_hydroxylase_family_profile.	74	1384	0.000102797457515831	6.52102220153555	4.77911102072343e-35	3.45529726798304e-32	0.916769838928954	3	0	0	0	68	3	0	6	0	5
PS51412|MACPF_2_Membrane_attack_complex/perforin_(MACPF)_domain_profile.	175	2778	0.000206337671227586	7.68291195888502	4.32706376050205e-91	3.1674106726875e-88	0.882615321588625	10	15	0	0	135	15	0	11	16	20
PS51413|DBINO_DBINO_domain_profile.	3	1375	0.0001021289769395	0.266096159024822	0.999037582573658	1	0.91829583405449	0	0	0	0	2	1	0	1	0	1
PS51414|HSR_HSR_domain_profile.	13	5005	0.000371749476059779	0.316781141696216	0.999999900391764	1	0.98929725585177	0	1	0	0	11	1	0	1	1	1
PS51416|MIB_HERC2_MIB/HERC2_domain_profile.	9	3176	0.000235899367825347	0.345606629715803	0.999963713499214	1	0.968392514041222	0	0	0	0	8	1	0	0	0	2
PS51417|ARF_small_GTPase_Arf_family_profile.	232	41344	0.00307085121642668	0.684377214984182	0.999999999709621	1	0.975815012297235	10	5	1	0	202	14	0	10	5	16
PS51418|RAN_small_GTPase_Ran_family_profile.	8	1804	0.000133993217744624	0.540845851676467	0.979719060839231	1	0.967132018086354	2	0	0	0	5	1	0	2	0	1
PS51419|RAB_small_GTPase_Rab1_family_profile.	1499	161830	0.0120200235186322	1.12969874924311	1.67649847058597e-06	0.00111822447988085	0.883504687672275	51	36	9	2	1321	80	0	54	36	84
PS51420|RHO_small_GTPase_Rho_family_profile.	996	83955	0.00623580964287688	1.44688102667895	1.6921775267917e-28	1.21329128670965e-25	0.830084939781193	23	11	5	1	906	50	0	25	11	51
PS51421|RAS_small_GTPase_Ras_family_profile.	1435	145738	0.0108247802481519	1.20087870876928	6.9427843600946e-12	4.80440677718546e-09	0.878699575888164	49	28	9	2	1275	72	0	51	28	76
PS51422|SAR1_small_GTPase_SAR1_family_profile.	16	5951	0.000442014212194155	0.327906542236379	0.999999985211712	1	0.984935756389476	1	0	0	0	15	0	0	1	0	0
PS51423|MIRO_Miro_domain_profile.	25	5709	0.000424039512252803	0.534072252378014	0.999817928759829	1	0.953415172422046	1	0	1	0	22	1	0	2	0	2
PS51425|SCD_Stromalin_conservative_(SCD)_domain_profile.	29	3655	0.000271477389610089	0.967677550489263	0.594733605207899	1	0.870840734115271	19	0	0	0	10	0	0	20	0	2
PS51433|PNT_Pointed_(PNT)_domain_profile.	46	8236	0.000611734002962706	0.681179458406993	0.997673097353213	1	0.945497161276874	2	3	0	0	37	4	0	3	3	7
PS51435|AP_NUCLEASE_F1_4_AP_endonucleases_family_1_profile.	24	6237	0.000463257039397571	0.469305395105506	0.999991566282001	1	0.958483304091916	2	2	1	0	19	0	0	2	2	0
PS51437|CG_1_CG-1_DNA-binding_domain_profile.	1	1375	0.0001021289769395	0.0886987196749406	0.999987309991922	1	0	0	0	0	0	1	0	0	0	0	0
PS51438|ALBUMIN_2_Albumin_domain_profile.	109	3206	0.000238127636413117	4.14651297918956	1.90993335457656e-33	1.3770619486497e-30	0.886579752326522	9	6	1	0	85	8	0	19	17	13
PS51439|MENTAL_MENTAL_domain_profile.	10	3751	0.000278607849090956	0.325141934292304	0.999995863835134	1	0.984858661787547	1	0	0	0	9	0	0	1	0	0
PS51440|TIM_2_Triosephosphate_isomerase_(TIM)_family_profile.	13	2651	0.000196904667539356	0.598072279965886	0.982797093071419	1	0.785134774296842	0	0	0	0	13	0	0	0	0	0
PS51444|FH2_Formin_homology-2_(FH2)_domain_profile.	71	11072	0.000822379660126649	0.782082054576054	0.986065908466409	1	0.865565731056238	4	0	1	0	62	4	0	4	0	6
PS51447|FDX_ACB_Ferredoxin-fold_anticodon_binding_(FDX-ACB)_domain_profile.	4	920	6.83335700249744e-05	0.530264085013232	0.942526801753475	1	1	0	0	0	0	4	0	0	0	0	0
PS51448|P_TREFOIL_2_P-type_'Trefoil'_domain_profile.	29	561	4.16686225913159e-05	6.30456585924823	2.21830979508019e-14	1.55281685655613e-11	0.935320429468164	2	2	0	0	20	5	0	2	3	6
PS51449|MTTASE_N_Methylthiotransferase_N-terminal_domain_profile.	4	1320	9.80438178619198e-05	0.369577998645586	0.994386631939661	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PS51450|LRR_Leucine-rich_repeat_profile.	395	38575	0.00286518202577542	1.24885267980433	1.0765565604231e-05	0.00712680443000095	0.922165458136369	17	7	1	0	350	20	0	154	112	239
PS51455|PIPK_Phosphatidylinositol_phosphate_kinase_(PIPK)_domain_profile.	127	24830	0.00184426363447839	0.623802413340173	0.999999996775037	1	0.944814871675987	8	4	2	0	108	5	0	8	4	5
PS51456|MYOSIN_MOTOR_Myosin_motor_domain_profile.	620	71957	0.0053446507590077	1.05084506751097	0.112266678597773	1	0.937847139566867	25	19	4	0	532	40	0	29	22	48
PS51457|BEN_BEN_domain_profile.	42	5268	0.000391283964012571	0.972352137666632	0.592493284561872	1	0.915298425001036	2	3	0	0	37	0	0	4	5	5
