Cancer	Gene	Symbol	Transcript	TPM	ProteinLength
luad	23366	KIAA0895	uc011kaw.1	2.79652313937	417
luad	728489	DNLZ	uc011mdv.1	0.0	0
luad	728489	DNLZ	uc004chf.1	11.0007820203	178
luad	23385	NCSTN	uc010pjg.1	26.119240547	451
luad	23385	NCSTN	uc001fvx.2	63.0633603682	709
luad	7994	MYST3	uc010lxb.2	1.83863798014	2004
luad	7994	MYST3	uc003xon.3	14.0384143023	2004
luad	10560	SLC19A2	uc001ggf.3	5.91489180081	296
luad	10560	SLC19A2	uc001gge.3	11.5774695366	497
luad	91452	ACBD5	uc010qdo.1	1.061749835	348
luad	91452	ACBD5	uc010qdm.1	11.1297337497	523
luad	9715	FAM131B	uc010lpa.2	0.0	360
luad	9715	FAM131B	uc010loz.2	0.421759300721	300
luad	84902	CCDC123	uc002nty.2	3.36370043537	783
luad	84902	CCDC123	uc002nuc.1	6.17240525536	0
luad	221150	SKA3	uc001unt.2	0.0	412
luad	221150	SKA3	uc001unv.2	0.316770406539	330
luad	221150	SKA3	uc001unu.2	0.0	388
luad	221150	SKA3	uc001unv.2	0.316770406539	330
luad	23032	USP33	uc009wca.1	9.08751185337	0
luad	23032	USP33	uc001dhu.2	17.0810129961	911
luad	56623	INPP5E	uc010nbm.2	0.0	643
luad	56623	INPP5E	uc004cho.2	6.46909243736	644
luad	93134	ZNF561	uc010dwu.2	0.0	417
luad	93134	ZNF561	uc002mlu.2	10.532322072	486
luad	11182	SLC2A6	uc004cef.2	1.43034732399	445
luad	11182	SLC2A6	uc004cee.2	6.30070462618	507
luad	11182	SLC2A6	uc004ceg.2	1.00230325751	484
luad	11182	SLC2A6	uc004cee.2	6.30070462618	507
luad	3937	LCP2	uc011des.1	6.35977872195	328
luad	3937	LCP2	uc003man.1	28.5903980567	533
luad	8087	FXR1	uc003fkq.2	1.60971693847	621
luad	8087	FXR1	uc003fks.2	15.2049013759	564
luad	10474	TADA3	uc010hcn.1	13.1021655693	432
luad	10474	TADA3	uc003bsx.1	52.1744926125	432
luad	50808	AK3	uc003zir.1	9.56402020822	157
luad	50808	AK3	uc003ziq.1	45.4413162562	227
luad	54919	HEATR2	uc003sjb.2	6.92634544796	235
luad	54919	HEATR2	uc010krz.1	8.12815489193	855
luad	169841	ZNF169	uc004auo.2	0.386780469575	111
luad	169841	ZNF169	uc004aum.1	1.04272955877	603
luad	6575	SLC20A2	uc011lcu.1	7.77668747978	454
luad	6575	SLC20A2	uc010lxm.2	18.0887753366	652
luad	1810	DR1	uc010otj.1	0.0	176
luad	1810	DR1	uc001dpu.2	26.7398001412	176
luad	2983	GUCY1B3	uc003ipd.2	0.0	547
luad	2983	GUCY1B3	uc003ipc.2	11.7403884031	619
luad	8985	PLOD3	uc010lhs.2	18.8294319604	303
luad	8985	PLOD3	uc003uyd.2	29.7960493904	738
luad	2151	F2RL2	uc011csw.1	0.0754450137553	352
luad	2151	F2RL2	uc003kem.2	0.144558556937	374
luad	2151	F2RL2	uc003kem.2	0.144558556937	374
luad	2151	F2RL2	uc011csw.1	0.0754450137553	352
luad	9306	SOCS6	uc002lkr.1	1.18150092409	535
luad	9306	SOCS6	uc010dqq.2	8.74863220519	535
luad	11325	DDX42	uc010wps.1	27.7890052397	306
luad	11325	DDX42	uc002jbv.2	39.6532033335	938
luad	80218	NAA50	uc011bij.1	1.08085003337	95
luad	80218	NAA50	uc003ean.1	44.4636423987	169
luad	85021	REPS1	uc003qii.2	3.2903079533	796
luad	85021	REPS1	uc003qig.3	10.5413161389	769
luad	5754	PTK7	uc010jyj.1	22.3092945683	396
luad	5754	PTK7	uc011dve.1	35.7184418538	1078
luad	54881	TEX10	uc011lvf.1	2.35519100038	768
luad	54881	TEX10	uc004bas.2	5.67034428219	929
luad	54878	DPP8	uc002aow.2	0.0	898
luad	54878	DPP8	uc002aox.2	6.28432302035	882
luad	9201	DCLK1	uc010abk.2	0.0	249
luad	9201	DCLK1	uc001uvh.3	0.690354835712	0
luad	23339	VPS39	uc001zpb.2	2.0019306656	221
luad	23339	VPS39	uc001zpc.2	36.1894544774	875
luad	85415	RHPN2	uc010xro.1	0.0	535
luad	85415	RHPN2	uc002nuf.2	7.17072363161	686
luad	84135	UTP15	uc010ize.1	0.0	518
luad	84135	UTP15	uc003kcw.1	3.89729846659	518
luad	84134	TOMM40L	uc009wue.2	0.76981690212	190
luad	84134	TOMM40L	uc001fze.2	8.87649363779	308
luad	2030	SLC29A1	uc003owy.1	17.6582850232	456
luad	2030	SLC29A1	uc003owu.1	28.0684816801	456
luad	51117	COQ4	uc004bur.3	14.4823379796	265
luad	51117	COQ4	uc010mxy.2	29.250130653	241
luad	57179	KIAA1191	uc003mea.2	3.71554536799	98
luad	57179	KIAA1191	uc003mdw.2	52.3010600814	305
luad	9227	LRAT	uc003ion.1	0.0786163467574	230
luad	9227	LRAT	uc003iom.1	0.205629743195	230
luad	9227	LRAT	uc003iom.1	0.205629743195	230
luad	9227	LRAT	uc003ion.1	0.0786163467574	230
luad	55112	WDR60	uc010lqv.2	0.430946627238	0
luad	55112	WDR60	uc003woe.3	9.06746105181	1066
luad	23644	EDC4	uc002eus.2	10.3385718428	1131
luad	23644	EDC4	uc002eur.2	11.346207796	1401
luad	23644	EDC4	uc002eut.1	0.869580735984	165
luad	23644	EDC4	uc002eur.2	11.346207796	1401
luad	6780	STAU1	uc002xue.2	4.07445411805	496
luad	6780	STAU1	uc002xuc.2	46.9595646466	496
luad	80209	C13orf23	uc001uwz.2	2.49745361985	922
luad	80209	C13orf23	uc001uwy.2	12.9870057368	944
luad	80207	OPA3	uc010xxk.1	0.0	126
luad	80207	OPA3	uc002pck.3	9.66174975258	179
luad	92521	CYTSB	uc002gwu.2	0.0	703
luad	92521	CYTSB	uc002gwt.2	5.22291966861	709
luad	92521	CYTSB	uc002gwv.2	0.0	987
luad	92521	CYTSB	uc010vzf.1	4.15724779127	408
luad	51133	KCTD3	uc009xdn.2	10.3055003864	539
luad	51133	KCTD3	uc001hks.2	13.5893097585	815
luad	2734	GLG1	uc002fcz.3	0.0	596
luad	2734	GLG1	uc002fcy.3	39.2636449043	1179
luad	6764	ST5	uc010rbp.1	14.7020803953	650
luad	6764	ST5	uc001mgt.2	17.3285286644	1137
luad	221955	DAGLB	uc011jwt.1	6.55278988638	486
luad	221955	DAGLB	uc003sqa.2	10.8076499171	672
luad	23233	EXOC6B	uc002sij.2	0.426565465097	681
luad	23233	EXOC6B	uc010fep.2	4.18015780734	811
luad	9958	USP15	uc001srb.1	3.58575468644	952
luad	9958	USP15	uc001src.1	12.1906636007	981
luad	80851	SH3BP5L	uc010pzp.1	0.441224998748	286
luad	80851	SH3BP5L	uc001iew.1	17.5750235159	393
luad	80851	SH3BP5L	uc010pzq.1	0.501598888545	361
luad	80851	SH3BP5L	uc001iew.1	17.5750235159	393
luad	51175	TUBE1	uc003pvr.2	0.185524305529	400
luad	51175	TUBE1	uc003pvq.2	7.66172545224	475
luad	54469	ZFAND6	uc002bfh.1	1.03312666209	208
luad	54469	ZFAND6	uc002bfe.1	18.0701032425	208
luad	54469	ZFAND6	uc002bfi.1	18.5762847398	208
luad	54469	ZFAND6	uc002bff.1	43.3306609802	208
luad	2547	XRCC6	uc003bar.1	33.6754939695	609
luad	2547	XRCC6	uc003bao.1	189.184953466	609
luad	2547	XRCC6	uc003bas.1	1.17255086689	559
luad	2547	XRCC6	uc003bao.1	189.184953466	609
luad	57542	KLHDC5	uc009zjj.2	0.520038857749	0
luad	57542	KLHDC5	uc001rij.2	8.26619854548	505
luad	83549	UCK1	uc010mzk.2	5.1352787907	268
luad	83549	UCK1	uc004cay.2	17.6282519872	277
luad	613037	LOC613037	uc010vem.1	0.0	1137
luad	613037	LOC613037	uc010vel.1	0.0520295679448	1137
luad	613037	LOC613037	uc010vel.1	0.0520295679448	1137
luad	613037	LOC613037	uc010vem.1	0.0	1137
luad	8502	PKP4	uc002uad.2	12.6235988629	0
luad	8502	PKP4	uc002uaa.2	15.8023989503	1001
luad	7917	BAT3	uc003nvf.3	29.1032717781	1126
luad	7917	BAT3	uc003nvh.3	33.3618334054	1126
luad	4591	TRIM37	uc010woc.1	1.67129991178	930
luad	4591	TRIM37	uc002iwz.3	6.79940993065	964
luad	9918	NCAPD2	uc010sfd.1	0.331766296112	1356
luad	9918	NCAPD2	uc001qoo.2	14.9655900898	1401
luad	5894	RAF1	uc011aut.1	24.6322112076	433
luad	5894	RAF1	uc003bxf.3	37.6720849522	648
luad	2068	ERCC2	uc002pbi.2	1.07839316062	453
luad	2068	ERCC2	uc002pbj.2	8.85300982056	760
luad	22848	AAK1	uc002sfp.2	3.39970911738	961
luad	22848	AAK1	uc010fdj.1	5.05021423255	0
luad	1186	CLCN7	uc010brq.1	2.71798614693	154
luad	1186	CLCN7	uc002clv.2	29.2378286165	805
luad	824	CAPN2	uc010puy.1	5.35249248218	622
luad	824	CAPN2	uc001hob.3	252.138722624	700
luad	9933	KIAA0020	uc010mhc.1	0.0	647
luad	9933	KIAA0020	uc003zhp.1	13.890191757	648
luad	10096	ACTR3	uc010yyd.1	0.0	367
luad	10096	ACTR3	uc002tkx.1	130.186508655	418
luad	54084	C21orf29	uc010gpv.1	0.0	601
luad	54084	C21orf29	uc002zfe.1	0.206973686724	669
luad	653390	RRN3P2	uc002dsg.3	0.215920728666	0
luad	653390	RRN3P2	uc010vdn.1	0.0	0
luad	545	ATR	uc003euy.1	1.23716424483	496
luad	545	ATR	uc003eux.3	3.99301616662	2644
luad	8448	DOC2A	uc002dvl.2	0.000463945345322	398
luad	8448	DOC2A	uc010vef.1	0.0	0
luad	151888	BTLA	uc003dzb.3	0.117113149352	241
luad	151888	BTLA	uc003dza.3	0.300509337424	289
luad	151888	BTLA	uc003dza.3	0.300509337424	289
luad	151888	BTLA	uc003dzb.3	0.117113149352	241
luad	124152	IQCK	uc002dgs.2	0.0	0
luad	124152	IQCK	uc002dgr.2	6.7385983129	287
luad	51631	LUC7L2	uc011kqs.1	1.70951439888	389
luad	51631	LUC7L2	uc003vux.2	44.4239301672	392
luad	9645	MICAL2	uc010rch.1	5.13631160589	934
luad	9645	MICAL2	uc001mkc.2	18.757278881	955
luad	2857	GPR34	uc004dfq.3	0.0	381
luad	2857	GPR34	uc004dfp.3	8.92342442906	381
luad	2857	GPR34	uc004dfr.3	0.0	381
luad	2857	GPR34	uc004dfp.3	8.92342442906	381
luad	79903	NAT15	uc010uxd.1	0.131406322359	0
luad	79903	NAT15	uc010btl.2	7.40405910184	234
luad	84281	C2orf88	uc002urs.2	0.0	95
luad	84281	C2orf88	uc002urt.2	0.791299392173	95
luad	4097	MAFG	uc002kcn.2	0.000707975247704	162
luad	4097	MAFG	uc002kcm.2	15.9533363217	162
luad	11314	CD300A	uc010dfs.2	0.0	103
luad	11314	CD300A	uc002jkv.2	13.2934121383	299
luad	63982	ANO3	uc010rdt.1	0.0	835
luad	63982	ANO3	uc010rds.1	0.284234511265	820
luad	4953	ODC1	uc002ran.1	34.0732866838	147
luad	4953	ODC1	uc002rao.1	92.0013838272	461
luad	7511	XPNPEP1	uc001kyq.1	1.87180370106	552
luad	7511	XPNPEP1	uc001kyp.1	24.6305131925	623
luad	613	BCR	uc011aiy.1	11.8657623434	860
luad	613	BCR	uc002zww.2	15.2208009609	1271
luad	7430	EZR	uc011efr.1	44.1243782505	193
luad	7430	EZR	uc003qru.3	238.364748097	586
luad	112	ADCY6	uc001rsi.3	0.370631585691	1115
luad	112	ADCY6	uc001rsj.3	18.2773653532	1168
luad	10846	PDE10A	uc011egk.1	0.0	709
luad	10846	PDE10A	uc003quo.2	0.742289711049	789
luad	55140	ELP3	uc003xgn.3	0.0	532
luad	55140	ELP3	uc003xgo.3	15.8063811112	547
luad	65123	INTS3	uc010pec.1	15.1458695673	555
luad	65123	INTS3	uc001fct.2	17.5272396208	1042
luad	26002	MOXD1	uc003qde.2	0.458217741347	545
luad	26002	MOXD1	uc003qdf.2	17.5484347549	613
luad	11091	WDR5	uc004cey.2	0.0	334
luad	11091	WDR5	uc004cez.2	18.8079654777	334
luad	738	C11orf2	uc001ocs.1	2.9449262104	658
luad	738	C11orf2	uc001ocr.1	69.1837013008	782
luad	11177	BAZ1A	uc001wsl.2	3.26460055791	1524
luad	11177	BAZ1A	uc001wsk.2	12.400263284	1556
luad	10914	PAPOLA	uc001yfp.2	13.6588593917	285
luad	10914	PAPOLA	uc001yfq.2	46.6198773089	745
luad	23076	RRP1B	uc002zdl.2	1.13627143244	291
luad	23076	RRP1B	uc002zdk.2	11.7937402707	758
luad	8131	NPRL3	uc002cfp.1	1.4422051467	0
luad	8131	NPRL3	uc002cfr.2	9.30188428444	568
luad	9772	KIAA0195	uc002job.3	1.69291036449	394
luad	9772	KIAA0195	uc002jnz.3	19.5604164559	1356
luad	152098	ZCWPW2	uc003ceh.2	0.0	356
luad	152098	ZCWPW2	uc003cei.2	0.956819874515	356
luad	201176	ARHGAP27	uc010dak.2	5.5684932942	521
luad	201176	ARHGAP27	uc002iix.2	19.0713190108	548
luad	835	CASP2	uc011ktb.1	7.69554373053	202
luad	835	CASP2	uc003wco.2	8.37435973576	452
luad	22998	LIMCH1	uc003gvx.3	10.7731116102	1069
luad	22998	LIMCH1	uc011byw.1	65.5203899727	356
luad	22998	LIMCH1	uc003gvy.3	6.30955667723	885
luad	22998	LIMCH1	uc011byw.1	65.5203899727	356
luad	126364	LRRC25	uc002nix.2	7.51041291634	305
luad	126364	LRRC25	uc002niw.2	8.80412577306	305
luad	115557	GEFT	uc001spb.2	2.10035186005	580
luad	115557	GEFT	uc009zpy.2	7.81126605414	619
luad	64771	C6orf106	uc003ojs.2	13.752329932	232
luad	64771	C6orf106	uc003ojr.2	69.9283521047	298
luad	91147	TMEM67	uc011lgl.1	0.0	394
luad	91147	TMEM67	uc011lgk.1	3.39147319489	995
luad	92140	MTDH	uc010mbf.2	2.8509846381	0
luad	92140	MTDH	uc003yhz.2	31.1268338519	582
luad	7289	TULP3	uc010sei.1	1.7622262475	266
luad	7289	TULP3	uc010seh.1	12.3807988758	442
luad	7644	ZNF91	uc002nrd.2	2.66100610758	0
luad	7644	ZNF91	uc002nre.2	4.30422064566	1191
luad	51430	C1orf9	uc010pmn.1	4.55396183728	883
luad	51430	C1orf9	uc009wwd.2	7.94629448747	1210
luad	22938	SNW1	uc010asu.2	11.377083934	374
luad	22938	SNW1	uc001xuf.2	39.4038606232	536
luad	51667	NUB1	uc003wjv.2	9.68634118573	0
luad	51667	NUB1	uc003wjw.2	38.661829831	601
luad	2800	GOLGA1	uc010mws.2	2.00438317872	0
luad	2800	GOLGA1	uc004bpc.2	7.21606720366	767
luad	25929	GEMIN5	uc011ddk.1	0.0	1507
luad	25929	GEMIN5	uc003lvx.3	7.53680673281	1508
luad	64860	ARMCX5	uc004ejg.2	1.90880757405	558
luad	64860	ARMCX5	uc004ejh.2	5.7267110958	558
luad	3190	HNRNPK	uc004anl.3	78.0107826434	464
luad	3190	HNRNPK	uc004anf.3	86.3103732636	464
luad	64924	SLC30A5	uc003jvj.2	4.92700573446	0
luad	64924	SLC30A5	uc003jvh.2	20.7542609203	765
luad	3836	KPNA1	uc003efd.1	0.0	538
luad	3836	KPNA1	uc003efe.2	15.3606121407	538
luad	154664	ABCA13	uc003toq.2	0.120644071678	5058
luad	154664	ABCA13	uc010kyu.1	0.636888926745	788
luad	114879	OSBPL5	uc010qxq.1	1.6402241235	790
luad	114879	OSBPL5	uc001lxk.2	11.8117620463	879
luad	51454	GULP1	uc010zfw.1	0.0	201
luad	51454	GULP1	uc010fru.2	6.78682551766	304
luad	152815	THAP6	uc003hin.2	0.480501292219	180
luad	152815	THAP6	uc003him.2	4.62529974793	222
luad	63898	SH2D4A	uc003wzc.2	1.32214402334	454
luad	63898	SH2D4A	uc003wzb.2	18.7786470981	454
luad	80221	ACSF2	uc010dbt.1	4.03640111913	119
luad	80221	ACSF2	uc002iqu.2	31.6875632428	615
luad	164832	LONRF2	uc002tal.3	0.0976728919466	754
luad	164832	LONRF2	uc010yvs.1	1.54158164595	0
luad	1278	COL1A2	uc011kib.1	0.0	218
luad	1278	COL1A2	uc003ung.1	191.514300606	1366
luad	2794	GNL1	uc011dmk.1	0.0	262
luad	2794	GNL1	uc003nqh.2	10.5413127207	607
luad	55898	UNC45A	uc002bqi.2	7.23997676568	222
luad	55898	UNC45A	uc002bqg.2	33.4463581917	944
luad	29964	PRICKLE4	uc003ord.2	1.1723595375	0
luad	29964	PRICKLE4	uc011duf.1	4.69690435332	384
luad	340205	TREML1	uc011duc.1	0.0	310
luad	340205	TREML1	uc003opx.2	0.477942811138	199
luad	11328	FKBP9	uc011kam.1	42.3999026195	338
luad	11328	FKBP9	uc003tdh.2	53.6589463276	570
luad	410	ARSA	uc003bna.3	4.37298246152	423
luad	410	ARSA	uc003bnb.3	17.2612112085	507
luad	148345	C1orf127	uc001arr.1	0.0	656
luad	148345	C1orf127	uc001ars.1	0.219804274613	648
luad	171017	ZNF384	uc001qqc.2	0.0	516
luad	171017	ZNF384	uc010sfh.1	9.34317209173	577
luad	5915	RARB	uc011awl.1	0.0	455
luad	5915	RARB	uc003cdh.2	4.40200084708	448
luad	140710	C20orf117	uc002xgd.1	2.44664708442	1016
luad	140710	C20orf117	uc002xge.1	2.41880872397	0
luad	55051	C14orf102	uc010atp.1	0.6270754328	669
luad	55051	C14orf102	uc001xyi.1	5.43440657465	1164
luad	4948	OCA2	uc010ayv.2	0.209440642332	814
luad	4948	OCA2	uc001zbh.3	0.0	838
luad	4948	OCA2	uc001zbh.3	0.0	838
luad	4948	OCA2	uc010ayv.2	0.209440642332	814
luad	400451	FAM174B	uc002bsl.3	16.0977074955	0
luad	400451	FAM174B	uc010boe.2	24.9805870044	159
luad	23313	C22orf9	uc003bfv.1	1.67576415996	413
luad	23313	C22orf9	uc003bfx.1	20.6836518875	404
luad	6602	SMARCD1	uc009zlp.2	6.14136986042	474
luad	6602	SMARCD1	uc001rvx.3	22.0390813039	515
luad	55788	LMBRD1	uc003pey.2	23.3598769882	336
luad	55788	LMBRD1	uc003pfa.2	65.1008115978	540
luad	649	BMP1	uc003xbb.2	0.0	730
luad	649	BMP1	uc003xbi.2	4.91301015764	0
luad	92912	UBE2Q2	uc002bbi.2	7.24175367474	195
luad	92912	UBE2Q2	uc002bbg.2	14.1203504537	375
luad	8883	NAE1	uc002eqg.2	1.56912226727	445
luad	8883	NAE1	uc002eqf.2	21.0135784928	534
luad	9266	CYTH2	uc002pjj.3	6.72145206409e-05	399
luad	9266	CYTH2	uc002pji.2	24.5485812376	0
luad	11167	FSTL1	uc011bjh.1	0.0	273
luad	11167	FSTL1	uc003eds.2	113.060299289	308
luad	55809	TRERF1	uc003ose.2	0.0	1220
luad	55809	TRERF1	uc011duq.1	1.63026029999	1117
luad	118813	ZFYVE27	uc001kom.1	1.01774944618	404
luad	118813	ZFYVE27	uc001kop.2	9.3413092835	404
luad	8531	CSDA	uc001qyt.2	74.568750968	372
luad	8531	CSDA	uc001qyu.2	89.548897292	303
luad	55322	C5orf22	uc010iuj.2	1.95285440767	177
luad	55322	C5orf22	uc003jhj.3	8.66330847605	442
luad	3750	KCND1	uc004dlw.1	0.0766520570521	270
luad	3750	KCND1	uc004dlx.1	1.00103543643	647
luad	2737	GLI3	uc011kbh.1	0.508589450509	1580
luad	2737	GLI3	uc011kbg.1	3.21788443816	1521
luad	84330	ZNF414	uc002mke.3	2.45784592395	390
luad	84330	ZNF414	uc002mkf.2	8.68691138295	312
luad	100288380	FAM7A2	uc001zer.3	0.0	0
luad	100288380	FAM7A2	uc010ubi.1	0.0	0
luad	223	ALDH9A1	uc010pkz.1	19.9161152131	508
luad	223	ALDH9A1	uc001gdh.1	54.3147469884	518
luad	10526	IPO8	uc001rje.1	7.73941841784	498
luad	10526	IPO8	uc001rjd.2	16.4632270521	1037
luad	10526	IPO8	uc010sjt.1	0.0	832
luad	10526	IPO8	uc001rjd.2	16.4632270521	1037
luad	9702	CEP57	uc001pfr.1	0.0	348
luad	9702	CEP57	uc001pfp.1	16.5067180577	500
luad	162968	ZNF497	uc002qsh.1	0.0	498
luad	162968	ZNF497	uc002qsi.1	1.00093203858	498
luad	83733	SLC25A18	uc002zmp.1	0.0	315
luad	83733	SLC25A18	uc002zmq.1	0.461007123516	315
luad	7695	ZNF136	uc010xmh.1	1.27414554122	474
luad	7695	ZNF136	uc002mti.2	5.51791916497	540
luad	1456	CSNK1G3	uc003kto.2	3.61911029846	415
luad	1456	CSNK1G3	uc010jda.2	9.25827184624	424
luad	8893	EIF2B5	uc003fmr.2	8.45384809886	129
luad	8893	EIF2B5	uc003fmp.2	21.5187861097	721
luad	1730	DIAPH2	uc004eft.3	3.75501419863	1096
luad	1730	DIAPH2	uc004efu.3	4.36869448557	1101
luad	3920	LAMP2	uc011mua.1	0.0	363
luad	3920	LAMP2	uc004est.3	22.3250202214	410
luad	3920	LAMP2	uc011mua.1	0.0	363
luad	3920	LAMP2	uc010nqp.1	66.5448660129	410
luad	8301	PICALM	uc001pbk.2	13.7344675334	0
luad	8301	PICALM	uc001pbl.2	38.7134132377	610
luad	151354	FAM84A	uc002rca.1	1.54122392494	149
luad	151354	FAM84A	uc002rbz.1	4.17287898268	292
luad	64844	MARCH7	uc002uay.2	10.7638469134	0
luad	64844	MARCH7	uc002uax.2	33.6144312384	704
luad	9555	H2AFY	uc003lat.1	0.0	371
luad	9555	H2AFY	uc003lan.1	61.1579832798	369
luad	8934	RAB7L1	uc009xbq.2	0.517701614764	0
luad	8934	RAB7L1	uc001hde.3	9.72231014437	203
luad	4222	MEOX1	uc002iea.2	0.0	184
luad	4222	MEOX1	uc002ieb.2	0.770012820222	139
luad	9127	P2RX6	uc010gsu.1	0.0	441
luad	9127	P2RX6	uc002ztz.2	0.410697706935	415
luad	2029	ENSA	uc001evf.2	0.357631161152	113
luad	2029	ENSA	uc001evh.2	37.086234032	117
luad	55501	CHST12	uc003smd.2	0.0	414
luad	55501	CHST12	uc003smc.2	20.5447635483	414
luad	55739	CARKD	uc010tjl.1	3.81419091615	216
luad	55739	CARKD	uc010tjj.1	20.1413801163	329
luad	8323	FZD6	uc011lho.1	1.20665451288	401
luad	8323	FZD6	uc003ylj.2	30.932114478	706
luad	26015	RPAP1	uc001zoc.2	4.90056852632	412
luad	26015	RPAP1	uc001zod.2	7.04721622836	1393
luad	23095	KIF1B	uc001ara.2	2.03043200113	1783
luad	23095	KIF1B	uc001aqv.3	7.08174165898	1153
luad	60412	EXOC4	uc011kpp.1	0.0	506
luad	60412	EXOC4	uc003vrk.2	16.7610334856	974
luad	961	CD47	uc003dwt.1	5.25797738543	323
luad	961	CD47	uc003dwv.1	93.8576399061	305
luad	961	CD47	uc003dwu.1	12.9230149014	312
luad	961	CD47	uc003dwv.1	93.8576399061	305
luad	84557	MAP1LC3A	uc002xap.1	0.0	125
luad	84557	MAP1LC3A	uc002xaq.1	38.1926773357	121
luad	4209	MEF2D	uc001fpb.2	5.57074786672	514
luad	4209	MEF2D	uc001fpd.2	21.0869119922	514
luad	118429	ANTXR2	uc003hlx.1	7.75812176924	0
luad	118429	ANTXR2	uc003hly.3	11.6321691175	488
luad	28511	NKIRAS2	uc002hyq.2	0.0	191
luad	28511	NKIRAS2	uc002hyr.2	24.1855304578	191
luad	728464	C6orf186	uc003pub.2	0.0	169
luad	728464	C6orf186	uc010kdu.1	0.43148144205	366
luad	116461	TSEN15	uc001gqu.3	11.5324474417	129
luad	116461	TSEN15	uc001gqt.3	16.0519241329	171
luad	100129387	LOC100129387	uc001zyi.2	0.0	0
luad	100129387	LOC100129387	uc001zyh.3	1.54367982114	0
luad	8693	GALNT4	uc001tbe.2	1.10769991318	575
luad	8693	GALNT4	uc001tbd.2	5.2328152709	578
luad	66036	MTMR9	uc003wtm.2	1.86532885657	549
luad	66036	MTMR9	uc011kxa.1	3.08436977009	464
luad	22985	ACIN1	uc001wir.3	11.9796582875	614
luad	22985	ACIN1	uc001wis.3	18.9395256511	1022
luad	51444	RNF138	uc002kxh.2	3.07323901311	151
luad	51444	RNF138	uc002kxg.2	12.2226829245	245
luad	340371	NRBP2	uc003yzw.2	1.00833283252	293
luad	340371	NRBP2	uc011lkt.1	13.8655651232	501
luad	340371	NRBP2	uc003yzz.1	1.15151953311	211
luad	340371	NRBP2	uc011lkt.1	13.8655651232	501
luad	80149	ZC3H12A	uc001cbc.1	2.13950480442	394
luad	80149	ZC3H12A	uc001cbb.3	15.3280927619	599
luad	124583	CANT1	uc002jwl.2	1.28762009137	0
luad	124583	CANT1	uc002jwj.2	14.0617989302	401
luad	1635	DCTD	uc003ivf.2	0.0842372537522	178
luad	1635	DCTD	uc003ivg.2	50.4303219941	189
luad	56905	C15orf39	uc002azr.3	5.5586911057	336
luad	56905	C15orf39	uc002azq.3	17.8095181716	1047
luad	83594	NUDT12	uc011cvb.1	0.0	444
luad	83594	NUDT12	uc003koi.2	8.65059842291	462
luad	5444	PON1	uc003uns.2	0.0	355
luad	5444	PON1	uc011kih.1	0.19725710032	355
luad	25792	CIZ1	uc004btr.2	3.08550753243	870
luad	25792	CIZ1	uc004btt.2	28.9731257763	898
luad	25792	CIZ1	uc004bts.2	8.13108102941	869
luad	25792	CIZ1	uc004btt.2	28.9731257763	898
luad	6563	SLC14A1	uc002lbj.3	0.0	445
luad	6563	SLC14A1	uc002lbi.3	5.41789614174	257
luad	55250	ELP2	uc002kzo.1	0.613047636167	756
luad	55250	ELP2	uc002kzk.1	22.8400116643	826
luad	55362	TMEM63B	uc003ows.2	2.59556427556	735
luad	55362	TMEM63B	uc003owr.2	72.1360387219	832
luad	255919	TMEM188	uc002efv.2	0.0	0
luad	255919	TMEM188	uc002efu.2	10.5278159334	125
luad	28232	SLCO3A1	uc002bqy.2	8.60437149503	692
luad	28232	SLCO3A1	uc002bqx.2	17.7069857096	710
luad	80028	FBXL18	uc003soo.2	0.234423456657	801
luad	80028	FBXL18	uc003son.3	3.70654210511	718
luad	7036	TFR2	uc010lhc.1	0.0	342
luad	7036	TFR2	uc003uvu.1	0.11282398487	630
luad	377047	PRSS45	uc011bam.1	0.0	0
luad	377047	PRSS45	uc010hjl.2	0.0991491272914	228
luad	377047	PRSS45	uc010hjl.2	0.0991491272914	228
luad	377047	PRSS45	uc011bam.1	0.0	0
luad	130340	AP1S3	uc002vno.2	0.0	0
luad	130340	AP1S3	uc002vnn.2	8.26302279027	154
luad	57217	TTC7A	uc002rvr.2	1.3753461564	307
luad	57217	TTC7A	uc002rvo.2	21.2635925065	858
luad	5467	PPARD	uc011dtb.1	4.22468569035	402
luad	5467	PPARD	uc003okm.2	20.6339200727	441
luad	26235	FBXL4	uc003ppf.1	0.496633442586	621
luad	26235	FBXL4	uc003ppg.1	4.40698786649	621
luad	57118	CAMK1D	uc001iln.2	1.37361426578	357
luad	57118	CAMK1D	uc001ilo.2	4.3351614739	385
luad	83637	ZMIZ2	uc003tlu.2	1.87865585881	201
luad	83637	ZMIZ2	uc003tlr.2	15.154414146	920
luad	139231	FAM199X	uc004elx.2	0.658660977287	162
luad	139231	FAM199X	uc004elw.2	8.59414017554	388
luad	79701	C17orf101	uc002ket.1	10.7799919407	331
luad	79701	C17orf101	uc002keu.1	16.0950234333	319
luad	9500	MAGED1	uc004dpm.2	13.0108503465	778
luad	9500	MAGED1	uc004dpo.2	82.0695911684	778
luad	57414	RHBDD2	uc003udv.1	43.2782911213	223
luad	57414	RHBDD2	uc003udw.1	120.343162598	364
luad	113178	SCAMP4	uc010dss.2	0.567338828386	185
luad	113178	SCAMP4	uc002luj.2	57.8579089372	229
luad	23382	AHCYL2	uc011kox.1	0.0	508
